id,label,Field_80
640,0,-3.4444444444444446
641,1,-3.4444444444444446
642,1,17.0
643,0,
644,1,0.3333333333333333
645,0,6.0
646,1,2.333333333333333
647,0,8.0
648,1,15.0
649,1,0.0
650,0,
651,1,2.6666666666666665
652,1,0.0
653,0,15.0
654,0,
655,0,
656,0,-18.5
657,1,0.0
658,0,
659,0,
660,0,0.0
661,0,-15.25
662,1,
663,0,4.0
664,0,-28.0
665,1,
666,0,
667,0,2.0
668,0,
669,1,
670,0,7.0
671,0,7.8
672,0,0.0
673,0,1.0
674,0,-7.5555555555555545
675,1,
676,1,-13.571428571428573
677,0,-25.33333333333333
678,0,-4.368421052631579
679,0,-4.368421052631579
680,0,
681,0,
682,1,-1.2
683,0,19.0
684,1,
685,1,
686,0,0.0
687,0,
688,0,
689,0,0.0
690,0,-10.0
691,1,-3.333333333333333
692,0,-50.0
693,0,-17.5
694,0,-7.0
695,0,-7.0
696,1,1.75
697,1,11.25
698,1,
699,0,9.0
700,0,16.0
701,0,3.96
702,0,3.96
703,0,3.96
704,0,9.333333333333334
705,0,3.6666666666666665
706,0,3.6666666666666665
707,1,4.5
708,0,
709,0,-162.0
710,0,19.5
711,1,11.5
712,1,
713,0,6.0
714,0,2.9
715,0,32.0
716,0,
717,1,0.0
718,1,-16.5
719,1,
720,0,-96.0
721,1,
722,1,3.333333333333333
723,0,
724,0,
725,1,7.0
726,1,
727,0,-4.0
728,1,54.0
729,0,
730,0,0.5
731,0,0.7096774193548387
732,0,0.7096774193548387
733,0,0.7096774193548387
734,0,0.5
735,0,-108.0
736,0,-12.75
737,0,
738,0,-8.666666666666666
739,0,12.75
740,1,-66.0
741,0,
742,1,
743,1,
744,0,
745,1,10.571428571428571
746,0,7.0
747,1,7.0
748,0,13.5
749,0,19.0
750,0,-58.0
751,1,14.6
752,1,
753,0,-31.5
754,1,3.8
755,0,
756,0,
757,0,18.0
758,1,0.3333333333333333
759,0,
760,0,-55.25
761,0,
762,0,1.6
763,0,0.0
764,0,
765,0,10.0
766,1,3.0
767,0,
768,0,-3.1904761904761907
769,0,-3.1904761904761907
770,0,-3.1904761904761907
771,1,-3.1904761904761907
772,1,29.25
773,0,-166.0
774,0,2.08
775,0,2.08
776,0,2.08
777,1,1.0
778,0,56.5
779,0,-12.8
780,0,-32.0
781,0,2.5
782,0,
783,0,18.4
784,0,6.1818181818181825
785,0,6.1818181818181825
786,1,28.0
787,1,-81.0
788,0,6.5
789,0,20.33333333333333
790,0,
791,1,1.0
792,0,9.0
793,1,
794,0,
795,0,6.0
796,0,
797,0,0.5
798,1,22.66666666666667
799,0,-23.0
800,0,
801,0,-18.33333333333333
802,1,-14.857142857142858
803,0,-104.0
804,1,
805,0,11.4
806,0,3.0
807,0,3.0
808,0,20.0
809,0,
810,1,3.75
811,0,15.5
812,0,-11.2
813,1,18.0
814,0,
815,0,
816,1,0.6666666666666666
817,0,
818,0,-58.0
819,0,
820,0,2.4285714285714284
821,0,
822,0,3.4285714285714284
823,0,1.7678571428571428
824,0,1.7678571428571428
825,0,1.7678571428571428
826,0,1.7678571428571428
827,1,-17.0
828,1,5.0
829,0,9.25
830,0,7.4
831,1,9.0
832,1,
833,0,-71.0
834,1,0.0
835,1,0.0
836,0,11.666666666666664
837,1,
838,0,-14.666666666666664
839,0,11.333333333333336
840,0,6.666666666666668
841,0,0.5
842,0,27.0
843,1,-8.6875
844,1,-120.0
845,0,0.2
846,1,0.0
847,1,
848,0,4.333333333333333
849,0,29.5
850,1,29.5
851,0,
852,0,
853,1,14.166666666666664
854,0,14.0
855,0,-25.75
856,1,-25.75
857,0,0.2
858,0,15.333333333333336
859,1,7.0769230769230775
860,1,13.0
861,0,9.166666666666666
862,0,8.4
863,1,2.75
864,1,
865,1,-74.0
866,0,1.4444444444444444
867,0,40.66666666666666
868,1,0.0
869,0,3.6666666666666665
870,1,-22.7
871,0,7.0769230769230775
872,0,
873,1,36.0
874,0,-12.75
875,1,
876,1,-32.0
877,1,-1.2
878,1,-1.2
879,0,1.0
880,0,34.0
881,0,1.0
882,0,1.0
883,0,7.0
884,0,0.7916666666666666
885,0,0.7916666666666666
886,0,-23.66666666666667
887,0,-10.2
888,0,2.0
889,0,2.0
890,0,-65.5
891,0,-22.75
892,0,-14.0
893,0,-23.33333333333333
894,0,-8.333333333333334
895,0,0.0
896,0,29.33333333333333
897,0,
898,0,-23.0
899,0,0.0
900,0,0.0
901,0,-31.5
902,0,-5.0
903,1,0.0
904,0,1.5
905,0,-2.411764705882353
906,0,-2.411764705882353
907,0,-2.411764705882353
908,0,-2.411764705882353
909,1,-27.0
910,1,
911,1,16.25
912,0,
913,1,
914,1,
915,1,
916,0,
917,1,2.0
918,0,
919,1,
920,0,
921,0,-32.0
922,0,
923,0,
924,0,-7.272727272727272
925,0,-7.272727272727272
926,0,32.0
927,0,-20.5
928,0,-21.0
929,0,
930,1,-22.0
931,0,11.375
932,0,2.0
933,0,0.5
934,1,-30.0
935,1,5.5
936,0,2.0
937,0,
938,0,
939,0,-11.0
940,0,-11.0
941,1,-76.0
942,0,20.25
943,0,11.666666666666664
944,0,
945,0,4.0
946,0,-47.0
947,0,
948,1,
949,0,21.0
950,0,-18.0
951,1,4.0
952,1,4.5
953,0,5.0
954,0,-26.66666666666667
955,1,-35.0
956,0,-28.66666666666667
957,1,81.0
958,0,126.0
959,1,9.0
960,0,29.0
961,1,2.0
962,0,-8.6875
963,0,7.529411764705883
964,0,7.529411764705883
965,0,7.529411764705883
966,0,8.642857142857142
967,0,-6.4
968,0,-39.0
969,1,0.0
970,1,0.0
971,0,
972,0,0.0
973,0,-115.0
974,1,7.0
975,0,-180.0
976,0,-96.0
977,0,
978,0,18.83333333333333
979,0,
980,1,77.0
981,0,9.071428571428571
982,0,9.071428571428571
983,0,9.071428571428571
984,0,9.071428571428571
985,0,84.0
986,0,84.0
987,0,17.0
988,0,7.7142857142857135
989,0,
990,0,
991,0,
992,0,
993,0,-1.75
994,0,
995,0,
996,0,-33.0
997,0,
998,1,
999,0,5.0
1000,0,3.6666666666666665
1001,0,7.0
1002,0,-40.0
1003,0,
1004,1,49.5
1005,0,8.0
1006,0,15.0
1007,0,
1008,0,
1009,0,28.66666666666667
1010,0,7.666666666666668
1011,0,-112.0
1012,0,-28.5
1013,1,5.0
1014,0,
1015,0,1.0714285714285714
1016,0,1.0714285714285714
1017,1,1.0714285714285714
1018,1,6.0
1019,0,14.5
1020,0,1.5
1021,0,-6.0
1022,0,
1023,0,30.0
1024,0,6.5
1025,0,
1026,0,
1027,1,
1028,1,0.0
1029,0,-35.0
1030,0,
1031,1,28.5
1032,1,-15.0
1033,1,16.5
1034,0,2.142857142857143
1035,0,1.6842105263157894
1036,0,1.6842105263157894
1037,0,12.0
1038,1,
1039,1,
1040,1,-18.0
1041,1,0.25
1042,1,7.333333333333332
1043,0,22.33333333333333
1044,0,7.5
1045,1,3.5
1046,0,
1047,1,-4.0
1048,0,-159.0
1049,1,
1050,0,-55.5
1051,0,-44.0
1052,1,-31.33333333333333
1053,0,15.0
1054,0,10.666666666666666
1055,0,-18.33333333333333
1056,1,10.0
1057,0,-9.0
1058,1,1.6666666666666667
1059,0,
1060,0,8.0
1061,0,5.0
1062,0,11.0
1063,0,0.0
1064,0,0.0
1065,0,7.3
1066,1,8.857142857142858
1067,0,-18.666666666666668
1068,0,-9.333333333333334
1069,0,0.0
1070,1,11.0
1071,1,11.0
1072,0,7.5
1073,1,25.2
1074,1,
1075,0,4.666666666666667
1076,0,
1077,0,
1078,0,
1079,0,3.75
1080,0,3.75
1081,0,0.0
1082,1,-20.0
1083,0,-23.6
1084,0,30.66666666666667
1085,0,11.0
1086,1,16.0
1087,0,31.0
1088,0,
1089,1,1.0
1090,0,
1091,0,-29.0
1092,1,10.5
1093,0,
1094,0,-23.5
1095,0,1.125
1096,1,1.125
1097,0,5.5
1098,0,-130.0
1099,0,5.666666666666668
1100,0,4.0
1101,1,
1102,0,
1103,0,1.75
1104,0,1.75
1105,0,1.75
1106,0,
1107,0,58.0
1108,0,
1109,0,19.0
1110,0,-16.333333333333332
1111,1,6.0
1112,1,8.0
1113,0,-11.75
1114,0,
1115,1,-11.428571428571427
1116,0,-42.5
1117,0,-9.555555555555557
1118,0,-9.555555555555557
1119,0,1.0
1120,0,1.0
1121,0,-31.0
1122,1,6.333333333333332
1123,0,-13.666666666666664
1124,0,
1125,1,4.666666666666667
1126,0,-21.66666666666667
1127,1,0.0
1128,0,
1129,0,0.0
1130,0,
1131,0,4.0
1132,0,9.5
1133,1,7.5
1134,1,1.3333333333333333
1135,1,
1136,0,-27.0
1137,0,
1138,0,10.0
1139,0,16.0
1140,0,0.0
1141,0,
1142,1,0.0
1143,0,31.0
1144,0,
1145,0,-19.0
1146,0,31.75
1147,0,0.0
1148,0,5.0
1149,0,
1150,0,
1151,0,3.0
1152,0,-20.666666666666668
1153,0,-20.666666666666668
1154,0,-26.0
1155,0,
1156,1,
1157,0,7.75
1158,1,3.25
1159,0,5.0
1160,1,
1161,0,-153.0
1162,0,-19.6
1163,0,
1164,1,4.5
1165,1,3.0
1166,0,
1167,0,
1168,0,
1169,0,
1170,1,-10.5
1171,0,17.0
1172,1,
1173,0,14.4
1174,1,10.0
1175,0,-21.33333333333333
1176,0,
1177,1,
1178,0,
1179,0,16.0
1180,1,1.0
1181,1,
1182,1,
1183,0,
1184,0,-5.0
1185,0,6.0
1186,1,6.0
1187,0,6.0
1188,0,
1189,0,13.0
1190,1,-74.0
1191,0,
1192,0,-190.0
1193,0,5.0
1194,0,
1195,0,
1196,1,4.333333333333333
1197,1,
1198,0,
1199,0,13.0
1200,1,33.0
1201,0,8.0
1202,1,3.75
1203,0,
1204,0,4.5
1205,0,14.5
1206,1,
1207,1,
1208,0,-19.0
1209,0,
1210,0,
1211,1,4.0
1212,0,9.5
1213,1,
1214,1,1.3333333333333333
1215,1,0.0
1216,0,
1217,0,
1218,0,1.0
1219,0,-111.0
1220,0,-7.4
1221,0,30.0
1222,1,8.285714285714286
1223,0,62.0
1224,0,-26.0
1225,1,
1226,0,
1227,0,2.0
1228,0,
1229,0,-3.6666666666666665
1230,0,9.214285714285714
1231,1,15.666666666666664
1232,0,
1233,0,-107.0
1234,0,
1235,0,-56.0
1236,1,-7.5
1237,0,
1238,1,2.0
1239,0,
1240,1,-22.0
1241,0,
1242,0,
1243,0,
1244,0,6.5
1245,0,
1246,0,-24.0
1247,0,0.5
1248,0,18.0
1249,1,0.0
1250,1,26.66666666666667
1251,0,
1252,0,-29.66666666666667
1253,1,
1254,0,
1255,1,-144.0
1256,0,1.5
1257,1,1.5
1258,0,16.0
1259,0,18.0
1260,1,0.0
1261,0,
1262,0,
1263,1,25.5
1264,0,7.272727272727272
1265,0,7.272727272727272
1266,0,7.272727272727272
1267,0,-69.0
1268,1,
1269,0,
1270,1,-45.0
1271,1,
1272,0,
1273,0,
1274,1,0.5
1275,0,
1276,0,3.0
1277,1,1.0
1278,1,17.666666666666668
1279,0,
1280,1,0.0
1281,0,21.0
1282,1,13.0
1283,1,-34.333333333333336
1284,0,
1285,0,
1286,0,
1287,0,
1288,0,
1289,1,7.0
1290,0,
1291,0,-15.875
1292,0,
1293,1,
1294,0,5.0
1295,1,-26.0
1296,0,
1297,0,19.25
1298,0,7.0
1299,0,-92.0
1300,0,
1301,1,-20.5
1302,0,-12.25
1303,0,0.0
1304,0,
1305,0,126.0
1306,0,
1307,0,
1308,1,39.0
1309,1,
1310,0,
1311,0,
1312,0,
1313,1,68.0
1314,1,68.0
1315,1,-18.75
1316,1,20.0
1317,0,23.0
1318,0,
1319,0,
1320,0,31.0
1321,1,28.66666666666667
1322,0,-64.66666666666667
1323,1,-29.0
1324,0,
1325,0,33.0
1326,0,
1327,0,9.0
1328,1,
1329,0,
1330,1,2.0
1331,0,
1332,1,-14.625
1333,0,
1334,0,
1335,1,
1336,1,3.0
1337,0,13.0
1338,0,13.0
1339,0,3.5
1340,0,6.0
1341,0,3.5
1342,0,1.5
1343,0,18.0
1344,0,
1345,1,
1346,1,78.0
1347,1,
1348,1,
1349,0,-18.33333333333333
1350,0,-5.521739130434782
1351,0,-5.521739130434782
1352,0,-5.521739130434782
1353,0,-5.521739130434782
1354,0,3.5
1355,0,18.0
1356,0,1.0
1357,1,3.0
1358,1,-5.666666666666668
1359,0,
1360,0,
1361,0,
1362,0,4.0
1363,0,-7.5
1364,1,10.0
1365,0,-35.333333333333336
1366,0,16.2
1367,0,3.095238095238096
1368,0,3.095238095238096
1369,0,3.095238095238096
1370,0,2.5
1371,1,5.75
1372,0,2.6
1373,0,2.6
1374,0,2.6
1375,1,-49.0
1376,0,41.0
1377,1,0.0
1378,0,
1379,0,8.0
1380,1,4.2
1381,0,-4.857142857142857
1382,1,
1383,0,10.666666666666666
1384,0,2.6
1385,1,-23.5
1386,1,-19.0
1387,0,
1388,0,11.2
1389,0,0.0
1390,0,-35.0
1391,0,13.5
1392,0,13.5
1393,0,19.0
1394,0,11.4
1395,0,3.03125
1396,0,3.03125
1397,0,3.03125
1398,0,3.03125
1399,0,5.5
1400,0,
1401,1,29.5
1402,0,
1403,1,0.0
1404,0,57.0
1405,0,4.5
1406,0,
1407,1,1.0
1408,0,6.5
1409,1,6.5
1410,0,-12.0
1411,1,-1.3333333333333333
1412,0,10.0
1413,0,
1414,1,7.0
1415,0,
1416,1,
1417,1,0.0
1418,1,
1419,0,
1420,1,10.75
1421,1,
1422,0,-32.666666666666664
1423,1,0.0
1424,0,22.5
1425,1,4.5
1426,1,9.0
1427,0,
1428,0,
1429,1,46.5
1430,0,17.0
1431,1,7.75
1432,1,-29.33333333333333
1433,0,-9.666666666666666
1434,0,3.0
1435,0,15.0
1436,0,
1437,1,9.5
1438,0,
1439,0,3.103448275862069
1440,0,27.0
1441,0,-115.0
1442,0,5.833333333333332
1443,1,5.833333333333332
1444,1,0.0
1445,1,-17.5
1446,0,-7.75
1447,0,33.0
1448,0,9.2
1449,1,0.3333333333333333
1450,0,-116.5
1451,0,8.5
1452,0,
1453,0,
1454,0,-17.6
1455,1,
1456,0,6.0
1457,1,
1458,1,10.333333333333334
1459,0,
1460,0,16.8
1461,0,-15.0
1462,0,2.5
1463,0,0.5
1464,1,0.6666666666666666
1465,1,0.0
1466,1,
1467,0,-16.5
1468,0,
1469,0,7.666666666666668
1470,0,8.5
1471,0,7.2
1472,0,8.0
1473,0,2.8
1474,0,5.285714285714286
1475,0,-35.0
1476,0,
1477,1,-10.0
1478,0,13.666666666666664
1479,1,7.0
1480,1,16.0
1481,1,-28.5
1482,0,-12.666666666666664
1483,0,-7.6
1484,0,-29.66666666666667
1485,0,8.0
1486,0,-12.75
1487,0,40.0
1488,0,72.0
1489,1,4.0
1490,1,
1491,0,
1492,1,
1493,0,0.0
1494,1,
1495,1,
1496,0,
1497,1,10.0
1498,0,30.66666666666667
1499,1,
1500,0,
1501,0,
1502,0,-52.0
1503,0,3.0
1504,0,5.0
1505,0,26.33333333333333
1506,1,-62.0
1507,0,
1508,0,-4.0
1509,0,10.5
1510,0,-55.33333333333334
1511,1,-165.0
1512,0,15.0
1513,0,-29.5
1514,1,3.0
1515,1,11.0
1516,0,-17.0
1517,0,4.0
1518,1,8.0
1519,0,24.66666666666667
1520,1,11.75
1521,0,-9.0
1522,0,12.0
1523,1,
1524,0,8.333333333333334
1525,0,
1526,1,-63.0
1527,1,-63.0
1528,1,20.2
1529,0,
1530,0,-12.25
1531,0,
1532,0,15.666666666666664
1533,0,
1534,0,
1535,0,
1536,0,
1537,1,
1538,0,-40.5
1539,0,-6.7142857142857135
1540,0,-6.7142857142857135
1541,0,
1542,1,0.0
1543,0,9.0
1544,0,3.0
1545,1,
1546,0,
1547,0,4.0
1548,0,-39.0
1549,0,10.5
1550,0,
1551,0,
1552,0,
1553,1,0.16666666666666666
1554,0,-45.5
1555,1,-31.0
1556,0,0.0
1557,0,
1558,0,36.75
1559,0,5.25
1560,0,
1561,0,-21.33333333333333
1562,0,9.333333333333334
1563,1,7.0
1564,0,
1565,1,-44.33333333333334
1566,0,-15.0
1567,0,-3.5
1568,0,8.0
1569,0,38.0
1570,0,
1571,0,
1572,0,0.0
1573,0,
1574,0,
1575,0,16.25
1576,1,0.0
1577,0,8.0
1578,0,22.2
1579,1,10.166666666666666
1580,0,33.5
1581,0,-84.0
1582,0,17.8
1583,0,
1584,0,-50.5
1585,0,3.0
1586,0,6.6
1587,0,
1588,1,
1589,0,-21.5
1590,0,
1591,0,-10.0
1592,1,
1593,1,
1594,0,-5.866666666666666
1595,0,
1596,0,-5.866666666666666
1597,0,
1598,0,-79.66666666666667
1599,0,7.529411764705883
1600,0,
1601,0,15.875
1602,1,113.0
1603,0,-1.4347826086956519
1604,0,-1.4347826086956519
1605,0,-1.4347826086956519
1606,1,-1.4347826086956519
1607,0,-9.0
1608,0,
1609,0,-24.6
1610,0,-21.5
1611,1,41.0
1612,0,
1613,1,-38.5
1614,0,2.2
1615,0,2.083333333333333
1616,0,2.083333333333333
1617,0,
1618,0,
1619,1,11.0
1620,0,1.5789473684210529
1621,0,1.5789473684210529
1622,1,
1623,0,3.0
1624,0,-49.5
1625,0,-0.75
1626,0,-5.866666666666666
1627,0,-19.0
1628,1,0.0
1629,1,0.0
1630,0,
1631,0,
1632,0,
1633,0,47.0
1634,0,9.857142857142858
1635,0,9.857142857142858
1636,1,9.857142857142858
1637,0,
1638,0,4.0
1639,0,-35.75
1640,0,15.0
1641,1,-46.0
1642,0,-72.0
1643,0,26.33333333333333
