id,label,Field_36
190,0,DN
191,1,GD
192,0,
193,0,DN
194,0,
195,0,DN
196,0,GD
197,1,
198,0,
199,0,
200,0,
201,0,GB
202,1,
203,0,
204,1,
205,0,
206,0,DN
207,0,
208,0,SV
209,0,
210,1,
211,0,DN
212,0,GD
213,1,GD
214,0,GD
215,0,
216,0,SV
217,0,HC
218,1,GD
219,1,
220,1,DN
221,1,DN
222,1,
223,1,DN
224,0,
225,1,
226,1,
227,0,
228,1,DN
229,1,SV
230,0,GD
231,1,
232,0,GD
233,0,GD
234,0,
235,0,
236,0,
237,0,SV
238,0,DN
239,1,DN
240,0,
241,0,
242,0,GD
243,1,GD
244,0,CN
245,0,DN
246,1,
247,0,DN
248,0,DN
249,0,NN
250,1,DN
251,0,DN
252,0,
253,0,
254,0,DN
255,0,
256,0,DN
257,0,GD
258,1,GD
259,0,
260,0,GD
261,1,
262,0,HC
263,0,DN
264,0,
265,0,HC
266,0,
267,1,
268,1,DN
269,1,DN
270,0,
271,0,GD
272,0,
273,0,
274,0,CH
275,0,GD
276,0,HC
277,0,DN
278,1,GD
279,0,DN
280,1,DN
281,0,
282,0,GD
283,0,GD
284,0,
285,0,
286,0,HC
287,0,GD
288,0,DN
289,0,GD
290,0,DN
291,0,DN
292,1,DN
293,1,
294,1,DN
295,0,
296,0,
297,0,
298,1,TN
299,1,
300,0,
301,1,GD
302,0,
303,0,CH
304,0,DN
305,0,DN
306,1,
307,1,
308,0,DN
309,1,DN
310,0,
311,0,DN
312,0,
313,1,DN
314,1,GD
315,0,DN
316,0,HC
317,0,DN
318,1,
319,1,DN
320,0,DN
321,1,
322,0,
323,1,
324,0,
325,1,
326,0,HC
327,0,DN
328,1,
329,0,DN
330,0,HC
331,1,
332,1,
333,1,HC
334,1,
335,0,
336,1,
337,0,
338,0,
339,0,
340,1,DN
341,0,GD
342,1,
343,1,
344,1,
345,0,
346,0,DN
347,0,DN
348,0,DN
349,0,
350,0,
351,1,GD
352,0,HC
353,1,
354,1,HC
355,1,HC
356,0,
357,0,HC
358,0,DN
359,0,DN
360,0,GD
361,1,GD
362,1,GD
363,0,HC
364,0,
365,0,
366,0,DN
367,0,DN
368,1,
369,0,CH
370,0,
371,0,DN
372,0,DN
373,1,GD
374,0,
375,1,GD
376,0,
377,0,HC
378,0,
379,1,
380,0,GD
381,1,DN
382,0,DN
383,0,
384,0,DN
385,1,
386,0,DN
387,0,DN
388,0,
389,0,
390,1,GD
391,1,
392,0,
393,0,
394,1,
395,1,
396,0,DN
397,0,DN
398,0,DN
399,0,
400,0,
401,0,
402,0,
403,0,
404,0,
405,0,DN
406,0,
407,0,CN
408,0,HC
409,0,
410,0,DN
411,1,GD
412,1,DN
413,0,HC
414,0,
415,0,
416,0,CH
417,0,
418,0,DN
419,0,DN
420,0,DN
421,1,
422,1,DN
423,0,GD
424,0,
425,1,
426,1,GD
427,1,GD
428,1,GD
429,0,XD
430,1,DN
431,1,
432,1,TN
433,0,TN
434,0,CH
435,1,GD
436,1,DN
437,0,
438,0,
439,0,NN
440,1,
441,1,
442,0,
443,0,
444,1,GD
445,1,
446,1,TN
447,1,DN
448,0,HC
449,1,GD
450,1,GD
451,0,DN
452,1,GD
453,1,DN
454,0,DN
455,1,DN
456,0,DN
457,0,DN
458,0,DN
459,1,DN
460,0,
461,0,DN
462,0,DN
463,0,GD
464,1,DN
465,0,DN
466,0,
467,0,DN
468,1,DN
469,0,
470,0,
471,0,DN
472,0,GD
473,0,DK
474,0,DN
475,0,
476,0,
477,1,
478,1,GD
479,0,
480,0,HC
481,0,DN
482,0,GD
483,0,CH
484,0,CH
485,1,DN
486,1,
487,0,DN
488,0,
489,0,DN
490,0,
491,1,GD
492,0,DN
493,0,
494,0,DN
495,0,CH
496,0,
497,0,XK
498,1,
499,1,GD
500,0,DN
501,0,HC
502,1,HC
503,0,DN
504,0,
505,1,
506,1,DN
507,0,GD
508,1,DN
509,0,
510,0,DN
511,1,TN
512,0,HC
513,1,
514,1,
515,0,
516,0,DN
517,0,DN
518,1,
519,1,DN
520,1,DN
521,0,TN
522,1,GD
523,1,GB
524,1,GB
525,1,
526,1,GD
527,1,
528,1,
529,0,HC
530,0,
531,1,TN
532,0,DN
533,0,
534,1,DN
535,1,DN
536,1,
537,1,
538,0,DN
539,0,
540,0,DN
541,0,DN
542,1,DN
543,0,
544,0,GD
545,0,GD
546,0,DN
547,0,DN
548,0,GD
549,0,GD
550,0,DN
551,0,DN
552,1,DN
553,0,GD
554,0,DN
555,0,
556,0,DN
557,0,GD
558,1,DN
559,1,
560,1,DN
561,0,
562,1,DN
563,0,DN
564,1,
565,0,GD
566,0,DN
567,0,DN
568,0,
569,0,DN
570,1,DN
571,0,
572,1,DN
573,0,DN
574,0,DN
575,0,
576,1,
577,0,DN
578,0,DN
579,0,DN
580,0,DN
581,0,DN
582,1,DK
583,0,DN
584,0,GD
585,0,
586,1,
587,0,DK
588,0,DN
589,0,GD
590,0,DN
591,1,CH
592,1,DN
593,1,DN
594,0,GD
595,0,DN
596,0,DN
597,0,
598,0,DN
599,0,GD
600,1,GD
601,1,
602,0,DN
603,0,DN
604,1,GD
605,0,DN
606,0,
607,1,GD
608,0,GD
609,1,DN
610,0,DN
611,0,DN
612,1,DN
613,0,HC
614,0,
615,1,DN
616,1,DN
617,0,GD
618,1,DN
619,0,DN
620,1,DN
621,1,XK
622,0,DN
623,1,DN
624,0,DN
625,1,DN
626,0,DN
627,0,
628,0,CH
629,0,DN
630,1,DN
631,0,DN
632,0,DN
633,0,
634,0,TN
635,0,DN
636,0,DN
637,0,
638,1,DN
639,1,GD
640,0,DN
641,1,
642,1,GD
643,0,DN
644,1,GD
645,0,DN
646,1,DN
647,0,DN
648,1,GD
649,1,GD
650,0,GD
651,1,
652,1,
653,0,DN
654,0,DN
655,0,DN
656,0,GD
657,1,GD
658,0,DN
659,0,CH
660,0,
661,0,GD
662,1,DN
663,0,
664,0,DN
665,1,
666,0,DN
667,0,DN
668,0,DN
669,1,DN
670,0,
671,0,DN
672,0,
673,0,DN
674,0,DN
675,1,TN
676,1,DN
677,0,DN
678,0,DN
679,0,
680,0,
681,0,GD
682,1,DN
683,0,DN
684,1,
685,1,
686,0,DN
687,0,
688,0,XD
689,0,DN
690,0,DN
691,1,DN
692,0,CH
693,0,DN
694,0,
695,0,
696,1,
697,1,DN
698,1,DN
699,0,DN
700,0,DK
701,0,DK
702,0,
703,0,
704,0,DN
705,0,DN
706,0,
707,1,GD
708,0,
709,0,DN
710,0,
711,1,
712,1,GD
713,0,DN
714,0,DN
715,0,DN
716,0,GD
717,1,GD
718,1,
719,1,GD
720,0,GD
721,1,
722,1,GD
723,0,TN
724,0,CH
725,1,GD
726,1,DN
727,0,DN
728,1,
729,0,HC
730,0,
731,0,
732,0,
733,0,
734,0,
735,0,DN
736,0,DN
737,0,DN
738,0,DN
739,0,
740,1,GD
741,0,GD
742,1,DN
743,1,DN
744,0,DN
745,1,DN
746,0,
747,1,
748,0,GD
749,0,DN
750,0,
751,1,DN
752,1,DN
753,0,
754,1,DN
755,0,DN
756,0,DN
757,0,DN
758,1,DN
759,0,
760,0,TN
761,0,
762,0,
763,0,GD
764,0,GD
765,0,DN
766,1,DN
767,0,DN
768,0,
769,0,
770,0,
771,1,
772,1,DN
773,0,DN
774,0,
775,0,
776,0,
777,1,
778,0,GD
779,0,DN
780,0,GD
781,0,
782,0,DN
783,0,DN
784,0,
785,0,
786,1,
787,1,
788,0,DN
789,0,DN
790,0,DN
791,1,GD
792,0,HC
793,1,
794,0,DN
795,0,DN
796,0,
797,0,CN
798,1,DN
799,0,DN
800,0,DN
801,0,
802,1,GD
803,0,
804,1,DN
805,0,DK
806,0,DK
807,0,DK
808,0,GD
809,0,GD
810,1,CN
811,0,DN
812,0,DN
813,1,
814,0,GD
815,0,
816,1,
817,0,DN
818,0,DN
819,0,
820,0,
821,0,DN
822,0,DN
823,0,DN
824,0,
825,0,
826,0,
827,1,GD
828,1,
829,0,
830,0,
831,1,
832,1,
833,0,
834,1,
835,1,
836,0,DN
837,1,GD
838,0,DN
839,0,DN
840,0,DN
841,0,DN
842,0,DN
843,1,
844,1,GD
845,0,
846,1,
847,1,DN
848,0,DN
849,0,
850,1,
851,0,GD
852,0,GD
853,1,GD
854,0,GD
855,0,GD
856,1,GD
857,0,
858,0,GD
859,1,
860,1,DN
861,0,GD
862,0,GD
863,1,DN
864,1,
865,1,
866,0,DN
867,0,DN
868,1,
869,0,DN
870,1,DN
871,0,
872,0,DN
873,1,GD
874,0,GD
875,1,
876,1,XK
877,1,DN
878,1,DN
879,0,GD
880,0,DN
881,0,
882,0,DN
883,0,DN
884,0,DN
885,0,
886,0,
887,0,GD
888,0,DN
889,0,TN
890,0,TN
891,0,
892,0,DN
893,0,
894,0,DN
895,0,DN
896,0,GD
897,0,DN
898,0,DN
899,0,TN
900,0,TN
901,0,
902,0,DN
903,1,
904,0,DN
905,0,
906,0,
907,0,
908,0,
909,1,DN
910,1,GD
911,1,
912,0,DN
913,1,GD
914,1,GD
915,1,DN
916,0,
917,1,
918,0,DN
919,1,GD
920,0,
921,0,DN
922,0,DN
923,0,DN
924,0,GD
925,0,
926,0,
927,0,DN
928,0,DN
929,0,
930,1,
931,0,GD
932,0,GD
933,0,
934,1,
935,1,DN
936,0,GD
937,0,GB
938,0,DN
939,0,
940,0,
941,1,DN
942,0,DN
943,0,HC
944,0,DN
945,0,
946,0,GD
947,0,TN
948,1,GD
949,0,DN
950,0,DN
951,1,GD
952,1,
953,0,
954,0,DN
955,1,DN
956,0,
957,1,
958,0,GD
959,1,
960,0,
961,1,
962,0,
963,0,DN
964,0,
965,0,
966,0,DN
967,0,
968,0,
969,1,
970,1,DN
971,0,
972,0,
973,0,
974,1,
975,0,DN
976,0,DN
977,0,DN
978,0,DN
979,0,TN
980,1,
981,0,
982,0,
983,0,
984,0,
985,0,DN
986,0,DN
987,0,DN
988,0,DN
989,0,DN
990,0,
991,0,
992,0,DN
993,0,DN
994,0,DN
995,0,DN
996,0,DN
997,0,TN
998,1,
999,0,DN
1000,0,
1001,0,
1002,0,HC
1003,0,DN
1004,1,
1005,0,DN
1006,0,DK
1007,0,GD
1008,0,
1009,0,DN
1010,0,
1011,0,
1012,0,
1013,1,
1014,0,DN
1015,0,GD
1016,0,
1017,1,
1018,1,
1019,0,DN
1020,0,
1021,0,
1022,0,DN
1023,0,
1024,0,DN
1025,0,
1026,0,DN
1027,1,DN
1028,1,DN
1029,0,
1030,0,DN
1031,1,
1032,1,
1033,1,
1034,0,
1035,0,
1036,0,
1037,0,TK
1038,1,GD
1039,1,
1040,1,SV
1041,1,
1042,1,DN
1043,0,
1044,0,DN
1045,1,SV
1046,0,
1047,1,DN
1048,0,DN
1049,1,
1050,0,GD
1051,0,DN
1052,1,SV
1053,0,TN
1054,0,
1055,0,GD
1056,1,GD
1057,0,
1058,1,
1059,0,
1060,0,HC
1061,0,HC
1062,0,DN
1063,0,DN
1064,0,
1065,0,DN
1066,1,GD
1067,0,TN
1068,0,GD
1069,0,DN
1070,1,DN
1071,1,DN
1072,0,DN
1073,1,
1074,1,
1075,0,HC
1076,0,DN
1077,0,GD
1078,0,
1079,0,
1080,0,
1081,0,
1082,1,DN
1083,0,GD
1084,0,
1085,0,DN
1086,1,DN
1087,0,DN
1088,0,SV
1089,1,
1090,0,SV
1091,0,DN
1092,1,
1093,0,
1094,0,
1095,0,
1096,1,
1097,0,DN
1098,0,SV
1099,0,
1100,0,DN
1101,1,DN
1102,0,
1103,0,
1104,0,
1105,0,
1106,0,
1107,0,
1108,0,
1109,0,TN
1110,0,CN
1111,1,
1112,1,DN
1113,0,
1114,0,GD
1115,1,
1116,0,DN
1117,0,DN
1118,0,
1119,0,
1120,0,
1121,0,DN
1122,1,
1123,0,DN
1124,0,
1125,1,
1126,0,
1127,1,DN
1128,0,GD
1129,0,DN
1130,0,
1131,0,
1132,0,GD
1133,1,
1134,1,DN
1135,1,DN
1136,0,
1137,0,DN
1138,0,GD
1139,0,CH
1140,0,DN
1141,0,
1142,1,
1143,0,
1144,0,DK
1145,0,DN
1146,0,
1147,0,DN
1148,0,SV
1149,0,SV
1150,0,DN
1151,0,DN
1152,0,GD
1153,0,
1154,0,DN
1155,0,
1156,1,
1157,0,CH
1158,1,SV
1159,0,HC
1160,1,HC
1161,0,
1162,0,DN
1163,0,GD
1164,1,
1165,1,
1166,0,
1167,0,DN
1168,0,
1169,0,DN
1170,1,
1171,0,DN
1172,1,
1173,0,
1174,1,
1175,0,
1176,0,
1177,1,
1178,0,
1179,0,
1180,1,GD
1181,1,TN
1182,1,TN
1183,0,DN
1184,0,DN
1185,0,
1186,1,
1187,0,
1188,0,DN
1189,0,DN
1190,1,DN
1191,0,
1192,0,DK
1193,0,DK
1194,0,DN
1195,0,DN
1196,1,
1197,1,
1198,0,GD
1199,0,DN
1200,1,
1201,0,
1202,1,
1203,0,
1204,0,DN
1205,0,
1206,1,
1207,1,
1208,0,DN
1209,0,DN
1210,0,
1211,1,DN
1212,0,HC
1213,1,
1214,1,DN
1215,1,DN
1216,0,TN
1217,0,
1218,0,DN
1219,0,DN
1220,0,
1221,0,CH
1222,1,DN
1223,0,TN
1224,0,DN
1225,1,DN
1226,0,
1227,0,GD
1228,0,
1229,0,DN
1230,0,DN
1231,1,
1232,0,
1233,0,
1234,0,DN
1235,0,DN
1236,1,
1237,0,DN
1238,1,GD
1239,0,
1240,1,
1241,0,
1242,0,
1243,0,DN
1244,0,DN
1245,0,
1246,0,DN
1247,0,
1248,0,
1249,1,
1250,1,
1251,0,
1252,0,DN
1253,1,
1254,0,DN
1255,1,
1256,0,GD
1257,1,GD
1258,0,
1259,0,DN
1260,1,
1261,0,TN
1262,0,
1263,1,
1264,0,
1265,0,
1266,0,
1267,0,
1268,1,DN
1269,0,TN
1270,1,DN
1271,1,GD
1272,0,DN
1273,0,
1274,1,
1275,0,
1276,0,DN
1277,1,DN
1278,1,
1279,0,DK
1280,1,
1281,0,
1282,1,
1283,1,
1284,0,
1285,0,
1286,0,
1287,0,
1288,0,DN
1289,1,GD
1290,0,GD
1291,0,GD
1292,0,GD
1293,1,
1294,0,CH
1295,1,GD
1296,0,DN
1297,0,DN
1298,0,DN
1299,0,GD
1300,0,DN
1301,1,
1302,0,CH
1303,0,DN
1304,0,
1305,0,DN
1306,0,DN
1307,0,
1308,1,DN
1309,1,GD
1310,0,
1311,0,DN
1312,0,TN
1313,1,GD
1314,1,GD
1315,1,
1316,1,
1317,0,TN
1318,0,DN
1319,0,
1320,0,
1321,1,
1322,0,
1323,1,
1324,0,DN
1325,0,
1326,0,DN
1327,0,DN
1328,1,
1329,0,
1330,1,
1331,0,
1332,1,
1333,0,
1334,0,
1335,1,
1336,1,
1337,0,
1338,0,
1339,0,GD
1340,0,
1341,0,
1342,0,DN
1343,0,
1344,0,DN
1345,1,
1346,1,
1347,1,
1348,1,DN
1349,0,DN
1350,0,DN
1351,0,
1352,0,
1353,0,
1354,0,
1355,0,GD
1356,0,
1357,1,
1358,1,
1359,0,
1360,0,
1361,0,
1362,0,
1363,0,DN
1364,1,
1365,0,DN
1366,0,
1367,0,
1368,0,
1369,0,
1370,0,
1371,1,DN
1372,0,
1373,0,
1374,0,
1375,1,GD
1376,0,DN
1377,1,
1378,0,
1379,0,
1380,1,
1381,0,
1382,1,
1383,0,
1384,0,SV
1385,1,DN
1386,1,DN
1387,0,DN
1388,0,GD
1389,0,DN
1390,0,TN
1391,0,DN
1392,0,DN
1393,0,GD
1394,0,DN
1395,0,DN
1396,0,
1397,0,
1398,0,
1399,0,GD
1400,0,GD
1401,1,DN
1402,0,HN
1403,1,DN
1404,0,DN
1405,0,DN
1406,0,DN
1407,1,
1408,0,
1409,1,
1410,0,
1411,1,
1412,0,DN
1413,0,DN
1414,1,
1415,0,
1416,1,DN
1417,1,DN
1418,1,
1419,0,GD
1420,1,GD
1421,1,DN
1422,0,
1423,1,DN
1424,0,DN
1425,1,DN
1426,1,DN
1427,0,
1428,0,CH
1429,1,CH
1430,0,GD
1431,1,
1432,1,DN
1433,0,
1434,0,TN
1435,0,HN
1436,0,HN
1437,1,GD
1438,0,GD
1439,0,GD
1440,0,
1441,0,DN
1442,0,DN
1443,1,
1444,1,
1445,1,DN
1446,0,GD
1447,0,DN
1448,0,
1449,1,
1450,0,TN
1451,0,GD
1452,0,GD
1453,0,
1454,0,
1455,1,
1456,0,
1457,1,DN
1458,1,
1459,0,DN
1460,0,
1461,0,GD
1462,0,
1463,0,DN
1464,1,DN
1465,1,DN
1466,1,
1467,0,DN
1468,0,
1469,0,DN
1470,0,DN
1471,0,DN
1472,0,DN
1473,0,
1474,0,
1475,0,GD
1476,0,
1477,1,DN
1478,0,
1479,1,XD
1480,1,
1481,1,
1482,0,GD
1483,0,GD
1484,0,
1485,0,
1486,0,DN
1487,0,DN
1488,0,DN
1489,1,
1490,1,DN
1491,0,DN
1492,1,DN
1493,0,DN
1494,1,DN
1495,1,
1496,0,DN
1497,1,
1498,0,GD
1499,1,
1500,0,
1501,0,DN
1502,0,DN
1503,0,DN
1504,0,DN
1505,0,TN
1506,1,DK
1507,0,
1508,0,TN
1509,0,TN
1510,0,
1511,1,
1512,0,DT
1513,0,CH
1514,1,
1515,1,BT
1516,0,
1517,0,GD
1518,1,GD
1519,0,
1520,1,
1521,0,HC
1522,0,DN
1523,1,DN
1524,0,DN
1525,0,DN
1526,1,
1527,1,
1528,1,
1529,0,DN
1530,0,DN
1531,0,
1532,0,
1533,0,
1534,0,
1535,0,
1536,0,
1537,1,DN
1538,0,DN
1539,0,
1540,0,
1541,0,DN
1542,1,DN
1543,0,DN
1544,0,
1545,1,DN
1546,0,
1547,0,
1548,0,DN
1549,0,DN
1550,0,DN
1551,0,GD
1552,0,
1553,1,DN
1554,0,
1555,1,
1556,0,DN
1557,0,DN
1558,0,DN
1559,0,DN
1560,0,DN
1561,0,TA
1562,0,GD
1563,1,GD
1564,0,
1565,1,
1566,0,DN
1567,0,
1568,0,
1569,0,DN
1570,0,
1571,0,CH
1572,0,
1573,0,
1574,0,TN
1575,0,TN
1576,1,DN
1577,0,
1578,0,
1579,1,CH
1580,0,
1581,0,
1582,0,DN
1583,0,DN
1584,0,DN
1585,0,
1586,0,
1587,0,
1588,1,
1589,0,
1590,0,DN
1591,0,
1592,1,DN
1593,1,
1594,0,
1595,0,DN
1596,0,
1597,0,
1598,0,HC
1599,0,
1600,0,DN
1601,0,DN
1602,1,
1603,0,
1604,0,
1605,0,
1606,1,
1607,0,
1608,0,GD
1609,0,DN
1610,0,HC
1611,1,DN
1612,0,DN
1613,1,
1614,0,DN
1615,0,DN
1616,0,DN
1617,0,
1618,0,DN
1619,1,TN
1620,0,GD
1621,0,
1622,1,DN
1623,0,
1624,0,
1625,0,DN
1626,0,
1627,0,DN
1628,1,DN
1629,1,DN
1630,0,GD
1631,0,DN
1632,0,
1633,0,
1634,0,
1635,0,
1636,1,
1637,0,
1638,0,DN
1639,0,
1640,0,DN
1641,1,
1642,0,DN
1643,0,CN
1644,0,DN
1645,0,
1646,0,
1647,0,
1648,0,
1649,1,
1650,1,
1651,0,
1652,0,
1653,0,
1654,0,
1655,0,
1656,1,DN
1657,0,
1658,0,
1659,0,DN
1660,0,DN
1661,0,
1662,0,
1663,0,
1664,1,DN
1665,0,TN
1666,0,DN
1667,0,TN
1668,0,
1669,0,DN
1670,0,
1671,0,
1672,0,SV
1673,0,DN
1674,0,
1675,0,
1676,0,
1677,0,DN
1678,0,DN
1679,1,TN
1680,0,DN
1681,1,DN
1682,0,
1683,0,DN
1684,1,DN
1685,1,
1686,0,DN
1687,0,DN
1688,1,
1689,0,
1690,0,
1691,0,
1692,1,
1693,1,DN
1694,0,DN
1695,0,TA
1696,0,SV
1697,0,
1698,0,
1699,1,
1700,1,
1701,0,GD
1702,0,SV
1703,0,DN
1704,0,GD
1705,0,GD
1706,0,HC
1707,0,GD
1708,1,GD
1709,0,GD
1710,0,GD
1711,0,GD
1712,0,TN
1713,0,CH
1714,1,
1715,0,
1716,0,
1717,0,
1718,1,
1719,1,
1720,1,
1721,0,
1722,0,
1723,0,
1724,1,
1725,0,
1726,0,
1727,0,DN
1728,0,
1729,0,DN
1730,0,GD
1731,0,
1732,1,
1733,0,GD
1734,1,DN
1735,0,GD
1736,1,
1737,0,SV
1738,0,GD
1739,1,
1740,1,
1741,0,
1742,1,DN
1743,1,
1744,0,
1745,0,DK
1746,0,
1747,0,GD
1748,1,
1749,0,DN
1750,0,DN
1751,0,
1752,0,DN
1753,0,
1754,0,DN
1755,0,
1756,0,
1757,0,
1758,0,
1759,1,GD
1760,1,CN
1761,0,CH
1762,1,
1763,1,CN
1764,0,DN
1765,0,CN
1766,1,DN
1767,0,
1768,0,DN
1769,0,GD
1770,1,GD
1771,1,HC
1772,1,
1773,1,
1774,0,DN
1775,0,
1776,1,DN
1777,0,
1778,0,
1779,0,DN
1780,0,
1781,0,
1782,0,DN
1783,0,
1784,0,DN
1785,0,DN
1786,0,DN
1787,0,GD
1788,0,GD
1789,0,GD
1790,0,CH
1791,1,
1792,0,DN
1793,1,DN
1794,0,
1795,1,
1796,0,GD
1797,0,GD
1798,1,GD
1799,0,DN
1800,0,
1801,0,DN
1802,1,
1803,0,GD
1804,0,DN
1805,1,
1806,0,
1807,0,HC
1808,0,DN
1809,1,
1810,1,
1811,0,
1812,0,DK
1813,0,DK
1814,1,GD
1815,1,DN
1816,1,
1817,0,
1818,0,
1819,1,
1820,0,
1821,0,
1822,0,HC
1823,0,HN
1824,0,DN
1825,1,DN
1826,0,
1827,0,
1828,0,
1829,1,
1830,0,
1831,1,
1832,1,
1833,0,DN
1834,1,DN
1835,0,SV
1836,0,
1837,0,DN
1838,0,DN
1839,1,DN
1840,0,DN
1841,1,
1842,0,
1843,1,CN
1844,0,
1845,0,
1846,1,
1847,1,
1848,0,
1849,1,DN
1850,1,
1851,0,
1852,1,GD
1853,0,
1854,0,
1855,0,
1856,0,
1857,0,
1858,0,HC
1859,1,
1860,1,
1861,1,
1862,0,HC
1863,1,
1864,0,
1865,0,
1866,1,
1867,0,DN
1868,0,SV
1869,0,
1870,0,GD
1871,1,
1872,1,DN
1873,0,
1874,0,DN
1875,0,DN
1876,0,GD
1877,1,DN
1878,0,DN
1879,0,
1880,0,GD
1881,0,DN
1882,0,
1883,1,GD
1884,0,
1885,0,GD
1886,0,DN
1887,0,GD
1888,0,
1889,0,
1890,1,
1891,1,GD
1892,0,HC
1893,0,
1894,0,
1895,0,DN
1896,0,DN
1897,0,DN
1898,0,DN
1899,0,
1900,0,
1901,1,
1902,0,GD
1903,0,
1904,0,
1905,0,GD
1906,0,DN
1907,0,DN
1908,0,
1909,0,
1910,0,
1911,0,
1912,1,
1913,1,DN
1914,1,DN
1915,1,
1916,0,
1917,0,
1918,0,
1919,1,GD
1920,0,
1921,1,SV
1922,1,CH
1923,1,
1924,0,DN
1925,1,
1926,1,DN
1927,0,
1928,1,
1929,0,GD
1930,0,DN
1931,0,
1932,0,B3
1933,0,B3
1934,0,
1935,0,
1936,0,
1937,1,
1938,0,DN
1939,0,HC
1940,0,HC
1941,0,
1942,1,TN
1943,0,
1944,0,TN
1945,1,CH
1946,1,HC
1947,0,
1948,1,
1949,0,DN
1950,0,DN
1951,0,TN
1952,1,DN
1953,0,DN
1954,0,TK
1955,0,DN
1956,0,DN
1957,0,
1958,0,
1959,0,
1960,1,
1961,0,DN
1962,0,
1963,1,
1964,1,DN
1965,0,
1966,0,
1967,0,
1968,0,
1969,0,
1970,1,
1971,0,DN
1972,0,HC
1973,0,
1974,0,
1975,0,
1976,0,GD
1977,1,
1978,0,
1979,0,
1980,0,
1981,0,
1982,0,
1983,0,
1984,0,
1985,0,DN
1986,0,
1987,0,
1988,1,
1989,1,DN
1990,1,
1991,0,HC
1992,0,
1993,0,
1994,0,
1995,1,
1996,1,
1997,0,TN
1998,0,TN
1999,0,
2000,1,
2001,0,
2002,0,HC
2003,0,DN
2004,0,HC
2005,1,DN
2006,0,TK
2007,0,GD
2008,0,
2009,0,
2010,0,
2011,1,
2012,0,
2013,0,
2014,0,
2015,0,
2016,0,TN
2017,0,DN
2018,0,DN
2019,0,DN
2020,0,CH
2021,0,
2022,1,
2023,0,HC
2024,0,
2025,1,
2026,0,DN
2027,0,
2028,0,
2029,0,
2030,1,
2031,0,
2032,0,
2033,0,
2034,0,
2035,0,
2036,1,
2037,0,
2038,0,TN
2039,0,TN
2040,0,TN
2041,0,
2042,0,
2043,1,
2044,1,DN
2045,0,DN
2046,0,DN
2047,0,
2048,0,DN
2049,1,
2050,1,
2051,1,DN
2052,0,HC
2053,0,HC
2054,0,TN
2055,0,DN
2056,0,CH
2057,1,DN
2058,0,
2059,1,DN
2060,1,DN
2061,0,
2062,0,DN
2063,1,
2064,0,
2065,0,DN
2066,0,HC
2067,0,NN
2068,0,DN
2069,1,DN
2070,1,DN
2071,0,
2072,0,TN
2073,0,DN
2074,0,
2075,1,
2076,1,DN
2077,0,DN
2078,1,DN
2079,1,
2080,0,
2081,0,HN
2082,0,
2083,1,
2084,0,
2085,1,
2086,0,DN
2087,1,
2088,0,
2089,0,
2090,0,
2091,0,DN
2092,1,CH
2093,0,
2094,0,DN
2095,1,
2096,0,DN
2097,0,
2098,0,
2099,0,
2100,0,DN
2101,0,DN
2102,0,
2103,1,
2104,0,DN
