id,label,Field_51
296,0,
297,0,
298,1,1.0
299,1,
300,0,
301,1,1.0
302,0,
303,0,1.0
304,0,1.0
305,0,1.0
306,1,
307,1,
308,0,1.0
309,1,1.0
310,0,
311,0,1.0
312,0,
313,1,1.0
314,1,1.0
315,0,1.0
316,0,1.0
317,0,1.0
318,1,
319,1,1.0
320,0,1.0
321,1,
322,0,
323,1,
324,0,
325,1,
326,0,1.0
327,0,1.0
328,1,
329,0,1.0
330,0,1.0
331,1,
332,1,
333,1,1.0
334,1,
335,0,
336,1,
337,0,
338,0,
339,0,
340,1,1.0
341,0,1.0
342,1,
343,1,
344,1,
345,0,
346,0,1.0
347,0,1.0
348,0,1.0
349,0,
350,0,
351,1,1.0
352,0,1.0
353,1,
354,1,1.0
355,1,1.0
356,0,
357,0,1.0
358,0,1.0
359,0,1.0
360,0,1.0
361,1,1.0
362,1,1.0
363,0,1.0
364,0,
365,0,
366,0,1.0
367,0,1.0
368,1,
369,0,1.0
370,0,
371,0,1.0
372,0,1.0
373,1,1.0
374,0,
375,1,1.0
376,0,
377,0,1.0
378,0,
379,1,
380,0,1.0
381,1,1.0
382,0,1.0
383,0,
384,0,1.0
385,1,
386,0,1.0
387,0,1.0
388,0,
389,0,
390,1,1.0
391,1,
392,0,
393,0,
394,1,
395,1,
396,0,1.0
397,0,1.0
398,0,1.0
399,0,
400,0,
401,0,
402,0,
403,0,
404,0,
405,0,1.0
406,0,
407,0,1.0
408,0,1.0
409,0,
410,0,1.0
411,1,1.0
412,1,1.0
413,0,1.0
414,0,
415,0,
416,0,1.0
417,0,
418,0,1.0
419,0,1.0
420,0,1.0
421,1,
422,1,1.0
423,0,1.0
424,0,
425,1,
426,1,1.0
427,1,1.0
428,1,1.0
429,0,1.0
430,1,1.0
431,1,
432,1,1.0
433,0,1.0
434,0,1.0
435,1,1.0
436,1,1.0
437,0,
438,0,
439,0,1.0
440,1,
441,1,
442,0,
443,0,
444,1,1.0
445,1,
446,1,1.0
447,1,1.0
448,0,1.0
449,1,1.0
450,1,1.0
451,0,1.0
452,1,1.0
453,1,1.0
454,0,1.0
455,1,1.0
456,0,1.0
457,0,1.0
458,0,1.0
459,1,1.0
460,0,
461,0,1.0
462,0,1.0
463,0,1.0
464,1,1.0
465,0,1.0
466,0,
467,0,1.0
468,1,1.0
469,0,
470,0,
471,0,1.0
472,0,1.0
473,0,1.0
474,0,1.0
475,0,
476,0,
477,1,
478,1,1.0
479,0,
480,0,1.0
481,0,1.0
482,0,1.0
483,0,1.0
484,0,1.0
485,1,1.0
486,1,
487,0,1.0
488,0,
489,0,1.0
490,0,
491,1,1.0
492,0,1.0
493,0,
494,0,1.0
495,0,1.0
496,0,
497,0,1.0
498,1,
499,1,1.0
500,0,1.0
501,0,1.0
502,1,1.0
503,0,1.0
504,0,
505,1,
506,1,1.0
507,0,1.0
508,1,1.0
509,0,
510,0,1.0
511,1,1.0
512,0,1.0
513,1,
514,1,
515,0,
516,0,1.0
517,0,1.0
518,1,
519,1,1.0
520,1,1.0
521,0,1.0
522,1,1.0
523,1,1.0
524,1,1.0
525,1,
526,1,1.0
527,1,
528,1,
529,0,1.0
530,0,
531,1,1.0
532,0,1.0
533,0,
534,1,1.0
535,1,1.0
536,1,
537,1,
538,0,1.0
539,0,
540,0,1.0
541,0,1.0
542,1,1.0
543,0,
544,0,1.0
545,0,1.0
546,0,1.0
547,0,1.0
548,0,1.0
549,0,1.0
550,0,1.0
551,0,1.0
552,1,1.0
553,0,1.0
554,0,1.0
555,0,
556,0,1.0
557,0,1.0
558,1,1.0
559,1,
560,1,1.0
561,0,
562,1,1.0
563,0,1.0
564,1,
565,0,1.0
566,0,1.0
567,0,1.0
568,0,
569,0,1.0
570,1,1.0
571,0,
572,1,1.0
573,0,1.0
574,0,1.0
575,0,
576,1,
577,0,1.0
578,0,1.0
579,0,1.0
580,0,1.0
581,0,1.0
582,1,1.0
583,0,1.0
584,0,1.0
585,0,
586,1,
587,0,1.0
588,0,1.0
589,0,1.0
590,0,1.0
591,1,1.0
592,1,1.0
593,1,1.0
594,0,1.0
595,0,1.0
596,0,1.0
597,0,
598,0,1.0
599,0,1.0
600,1,1.0
601,1,
602,0,1.0
603,0,1.0
604,1,1.0
605,0,1.0
606,0,
607,1,1.0
608,0,1.0
609,1,1.0
610,0,1.0
611,0,1.0
612,1,1.0
613,0,1.0
614,0,
615,1,1.0
616,1,1.0
617,0,1.0
618,1,1.0
619,0,1.0
620,1,1.0
621,1,1.0
622,0,1.0
623,1,1.0
624,0,1.0
625,1,1.0
626,0,1.0
627,0,
628,0,1.0
629,0,1.0
630,1,1.0
631,0,1.0
632,0,1.0
633,0,
634,0,1.0
635,0,1.0
636,0,1.0
637,0,
638,1,1.0
639,1,1.0
640,0,1.0
641,1,
642,1,1.0
643,0,1.0
644,1,1.0
645,0,1.0
646,1,1.0
647,0,1.0
648,1,1.0
649,1,1.0
650,0,1.0
651,1,
652,1,
653,0,1.0
654,0,1.0
655,0,1.0
656,0,1.0
657,1,1.0
658,0,1.0
659,0,1.0
660,0,
661,0,1.0
662,1,1.0
663,0,
664,0,1.0
665,1,
666,0,1.0
667,0,1.0
668,0,1.0
669,1,1.0
670,0,
671,0,1.0
672,0,
673,0,1.0
674,0,1.0
675,1,1.0
676,1,1.0
677,0,1.0
678,0,1.0
679,0,
680,0,
681,0,1.0
682,1,1.0
683,0,1.0
684,1,
685,1,
686,0,1.0
687,0,
688,0,1.0
689,0,1.0
690,0,1.0
691,1,1.0
692,0,1.0
693,0,1.0
694,0,
695,0,
696,1,
697,1,1.0
698,1,1.0
699,0,1.0
700,0,1.0
701,0,1.0
702,0,
703,0,
704,0,1.0
705,0,1.0
706,0,
707,1,1.0
708,0,
709,0,1.0
710,0,
711,1,
712,1,1.0
713,0,1.0
714,0,1.0
715,0,1.0
716,0,1.0
717,1,1.0
718,1,
719,1,1.0
720,0,1.0
721,1,
722,1,1.0
723,0,1.0
724,0,1.0
725,1,1.0
726,1,1.0
727,0,1.0
728,1,
729,0,1.0
730,0,
731,0,
732,0,
733,0,
734,0,
735,0,1.0
736,0,1.0
737,0,1.0
738,0,1.0
739,0,
740,1,1.0
741,0,1.0
742,1,1.0
743,1,1.0
744,0,1.0
745,1,1.0
746,0,
747,1,
748,0,1.0
749,0,1.0
750,0,
751,1,1.0
752,1,1.0
753,0,
754,1,1.0
755,0,1.0
756,0,1.0
757,0,1.0
758,1,1.0
759,0,
760,0,1.0
761,0,
762,0,
763,0,1.0
764,0,1.0
765,0,1.0
766,1,1.0
767,0,1.0
768,0,
769,0,
770,0,
771,1,
772,1,1.0
773,0,1.0
774,0,
775,0,
776,0,
777,1,
778,0,1.0
779,0,1.0
780,0,1.0
781,0,
782,0,1.0
783,0,1.0
784,0,
785,0,
786,1,
787,1,
788,0,1.0
789,0,1.0
790,0,1.0
791,1,1.0
792,0,1.0
793,1,
794,0,1.0
795,0,1.0
796,0,
797,0,1.0
798,1,1.0
799,0,1.0
800,0,1.0
801,0,
802,1,1.0
803,0,
804,1,1.0
805,0,1.0
806,0,1.0
807,0,1.0
808,0,1.0
809,0,1.0
810,1,1.0
811,0,1.0
812,0,1.0
813,1,
814,0,1.0
815,0,
816,1,
817,0,1.0
818,0,1.0
819,0,
820,0,
821,0,1.0
822,0,1.0
823,0,1.0
824,0,
825,0,
826,0,
827,1,1.0
828,1,
829,0,
830,0,
831,1,
832,1,
833,0,
834,1,
835,1,
836,0,1.0
837,1,1.0
838,0,1.0
839,0,1.0
840,0,1.0
841,0,1.0
842,0,1.0
843,1,
844,1,1.0
845,0,
846,1,
847,1,1.0
848,0,1.0
849,0,
850,1,
851,0,1.0
852,0,1.0
853,1,1.0
854,0,1.0
855,0,1.0
856,1,1.0
857,0,
858,0,1.0
859,1,
860,1,1.0
861,0,1.0
862,0,1.0
863,1,1.0
864,1,
865,1,
866,0,1.0
867,0,1.0
868,1,
869,0,1.0
870,1,1.0
871,0,
872,0,1.0
873,1,1.0
874,0,1.0
875,1,
876,1,1.0
877,1,1.0
878,1,1.0
879,0,1.0
880,0,1.0
881,0,
882,0,1.0
883,0,1.0
884,0,1.0
885,0,
886,0,
887,0,1.0
888,0,1.0
889,0,1.0
890,0,1.0
891,0,
892,0,1.0
893,0,
894,0,1.0
895,0,1.0
896,0,1.0
897,0,1.0
898,0,1.0
899,0,1.0
900,0,1.0
901,0,
902,0,1.0
903,1,
904,0,1.0
905,0,
906,0,
907,0,
908,0,
909,1,1.0
910,1,1.0
911,1,
912,0,1.0
913,1,1.0
914,1,1.0
915,1,1.0
916,0,
917,1,
918,0,1.0
919,1,1.0
920,0,
921,0,1.0
922,0,1.0
923,0,1.0
924,0,1.0
925,0,
926,0,
927,0,1.0
928,0,1.0
929,0,
930,1,
931,0,1.0
932,0,1.0
933,0,
934,1,
935,1,1.0
936,0,1.0
937,0,1.0
938,0,1.0
939,0,
940,0,
941,1,1.0
942,0,1.0
943,0,1.0
944,0,1.0
945,0,
946,0,1.0
947,0,1.0
948,1,1.0
949,0,1.0
950,0,1.0
951,1,1.0
952,1,
953,0,
954,0,1.0
955,1,1.0
956,0,
957,1,
958,0,1.0
959,1,
960,0,
961,1,
962,0,
963,0,1.0
964,0,
965,0,
966,0,1.0
967,0,
968,0,
969,1,
970,1,1.0
971,0,
972,0,
973,0,
974,1,
975,0,1.0
976,0,1.0
977,0,1.0
978,0,1.0
979,0,1.0
980,1,
981,0,
982,0,
983,0,
984,0,
985,0,1.0
986,0,1.0
987,0,1.0
988,0,1.0
989,0,1.0
990,0,
991,0,
992,0,1.0
993,0,1.0
994,0,1.0
995,0,1.0
996,0,1.0
997,0,1.0
998,1,
999,0,1.0
1000,0,
1001,0,
1002,0,1.0
1003,0,1.0
1004,1,
1005,0,1.0
1006,0,1.0
1007,0,1.0
1008,0,
1009,0,1.0
1010,0,
1011,0,
1012,0,
1013,1,
1014,0,1.0
1015,0,1.0
1016,0,
1017,1,
1018,1,
1019,0,1.0
1020,0,
1021,0,
1022,0,1.0
1023,0,
1024,0,1.0
1025,0,
1026,0,1.0
1027,1,1.0
1028,1,1.0
1029,0,
1030,0,1.0
1031,1,
1032,1,
1033,1,
1034,0,
1035,0,
1036,0,
1037,0,1.0
1038,1,1.0
1039,1,
1040,1,1.0
1041,1,
1042,1,1.0
1043,0,
1044,0,1.0
1045,1,1.0
1046,0,
1047,1,1.0
1048,0,1.0
1049,1,
1050,0,1.0
1051,0,1.0
1052,1,1.0
1053,0,1.0
1054,0,
1055,0,1.0
1056,1,1.0
1057,0,
1058,1,
1059,0,
1060,0,1.0
1061,0,1.0
1062,0,1.0
1063,0,1.0
1064,0,
1065,0,1.0
1066,1,1.0
1067,0,1.0
1068,0,1.0
1069,0,1.0
1070,1,1.0
1071,1,1.0
1072,0,1.0
1073,1,
1074,1,
1075,0,1.0
1076,0,1.0
1077,0,1.0
1078,0,
1079,0,
1080,0,
1081,0,
1082,1,1.0
1083,0,1.0
1084,0,
1085,0,1.0
1086,1,1.0
1087,0,1.0
1088,0,1.0
1089,1,
1090,0,1.0
1091,0,1.0
1092,1,
1093,0,
1094,0,
1095,0,
1096,1,
1097,0,1.0
1098,0,1.0
1099,0,
1100,0,1.0
1101,1,1.0
1102,0,
1103,0,
1104,0,
1105,0,
1106,0,
1107,0,
1108,0,
1109,0,1.0
1110,0,1.0
1111,1,
1112,1,1.0
1113,0,
1114,0,1.0
1115,1,
1116,0,1.0
1117,0,1.0
1118,0,
1119,0,
1120,0,
1121,0,1.0
1122,1,
1123,0,1.0
1124,0,
1125,1,
1126,0,
1127,1,1.0
1128,0,1.0
1129,0,1.0
1130,0,
1131,0,
1132,0,1.0
1133,1,
1134,1,1.0
1135,1,1.0
1136,0,
1137,0,1.0
1138,0,1.0
1139,0,1.0
1140,0,1.0
1141,0,
1142,1,
1143,0,
1144,0,1.0
1145,0,1.0
1146,0,
1147,0,1.0
1148,0,1.0
1149,0,1.0
1150,0,1.0
1151,0,1.0
1152,0,1.0
1153,0,
1154,0,1.0
1155,0,
1156,1,
1157,0,1.0
1158,1,1.0
1159,0,1.0
1160,1,1.0
1161,0,
1162,0,1.0
1163,0,1.0
1164,1,
1165,1,
1166,0,
1167,0,1.0
1168,0,
1169,0,1.0
1170,1,
1171,0,1.0
1172,1,
1173,0,
1174,1,
1175,0,
1176,0,
1177,1,
1178,0,
1179,0,
1180,1,1.0
1181,1,1.0
1182,1,1.0
1183,0,1.0
1184,0,1.0
1185,0,
1186,1,
1187,0,
1188,0,1.0
1189,0,1.0
1190,1,1.0
1191,0,
1192,0,1.0
1193,0,1.0
1194,0,1.0
1195,0,1.0
1196,1,
1197,1,
1198,0,1.0
1199,0,1.0
1200,1,
1201,0,
1202,1,
1203,0,
1204,0,1.0
1205,0,
1206,1,
1207,1,
1208,0,1.0
1209,0,1.0
1210,0,
1211,1,1.0
1212,0,1.0
1213,1,
1214,1,1.0
1215,1,1.0
1216,0,1.0
1217,0,
1218,0,1.0
1219,0,1.0
1220,0,
1221,0,1.0
1222,1,1.0
1223,0,1.0
1224,0,1.0
1225,1,1.0
1226,0,
1227,0,1.0
1228,0,
1229,0,1.0
1230,0,1.0
1231,1,
1232,0,
1233,0,
1234,0,1.0
1235,0,1.0
1236,1,
1237,0,1.0
1238,1,1.0
1239,0,
1240,1,
1241,0,
1242,0,
1243,0,1.0
1244,0,1.0
1245,0,
1246,0,1.0
1247,0,
1248,0,
1249,1,
1250,1,
1251,0,
1252,0,1.0
1253,1,
1254,0,1.0
1255,1,
1256,0,1.0
1257,1,1.0
1258,0,
1259,0,1.0
1260,1,
1261,0,1.0
1262,0,
1263,1,
1264,0,
1265,0,
1266,0,
1267,0,
1268,1,1.0
1269,0,1.0
1270,1,1.0
1271,1,1.0
1272,0,1.0
1273,0,
1274,1,
1275,0,
1276,0,1.0
1277,1,1.0
1278,1,
1279,0,1.0
1280,1,
1281,0,
1282,1,
1283,1,
1284,0,
1285,0,
1286,0,
1287,0,
1288,0,1.0
1289,1,1.0
1290,0,1.0
1291,0,1.0
1292,0,1.0
1293,1,
1294,0,1.0
1295,1,1.0
1296,0,1.0
1297,0,1.0
1298,0,1.0
1299,0,1.0
1300,0,1.0
1301,1,
1302,0,1.0
1303,0,1.0
1304,0,
1305,0,1.0
1306,0,1.0
1307,0,
1308,1,1.0
1309,1,1.0
1310,0,
1311,0,1.0
1312,0,1.0
1313,1,1.0
1314,1,1.0
1315,1,
1316,1,
1317,0,1.0
1318,0,1.0
1319,0,
1320,0,
1321,1,
1322,0,
1323,1,
1324,0,1.0
1325,0,
1326,0,1.0
1327,0,1.0
1328,1,
1329,0,
1330,1,
1331,0,
1332,1,
1333,0,
1334,0,
1335,1,
1336,1,
1337,0,
1338,0,
1339,0,1.0
1340,0,
1341,0,
1342,0,1.0
1343,0,
1344,0,1.0
1345,1,
1346,1,
1347,1,
1348,1,1.0
1349,0,1.0
1350,0,1.0
1351,0,
1352,0,
1353,0,
1354,0,
1355,0,1.0
1356,0,
1357,1,
1358,1,
1359,0,
1360,0,
1361,0,
1362,0,
1363,0,1.0
1364,1,
1365,0,1.0
1366,0,
1367,0,
1368,0,
1369,0,
1370,0,
1371,1,1.0
1372,0,
1373,0,
1374,0,
1375,1,1.0
1376,0,1.0
1377,1,
1378,0,
1379,0,
1380,1,
1381,0,
1382,1,
1383,0,
1384,0,1.0
1385,1,1.0
1386,1,1.0
1387,0,1.0
1388,0,1.0
1389,0,1.0
1390,0,1.0
1391,0,1.0
1392,0,1.0
1393,0,1.0
1394,0,1.0
1395,0,1.0
1396,0,
1397,0,
1398,0,
1399,0,1.0
1400,0,1.0
1401,1,1.0
1402,0,1.0
1403,1,1.0
1404,0,1.0
1405,0,1.0
1406,0,1.0
1407,1,
1408,0,
1409,1,
1410,0,
1411,1,
1412,0,1.0
1413,0,1.0
1414,1,
1415,0,
1416,1,1.0
1417,1,1.0
1418,1,
1419,0,1.0
1420,1,1.0
1421,1,1.0
1422,0,
1423,1,1.0
1424,0,1.0
1425,1,1.0
1426,1,1.0
1427,0,
1428,0,1.0
1429,1,1.0
1430,0,1.0
1431,1,
1432,1,1.0
1433,0,
1434,0,1.0
1435,0,1.0
1436,0,1.0
1437,1,1.0
1438,0,1.0
1439,0,1.0
1440,0,
1441,0,1.0
1442,0,1.0
1443,1,
1444,1,
1445,1,1.0
1446,0,1.0
1447,0,1.0
1448,0,
1449,1,
1450,0,1.0
1451,0,1.0
1452,0,1.0
1453,0,
1454,0,
1455,1,
1456,0,
1457,1,1.0
1458,1,
1459,0,1.0
1460,0,
1461,0,1.0
1462,0,
1463,0,1.0
1464,1,1.0
1465,1,1.0
1466,1,
1467,0,1.0
1468,0,
1469,0,1.0
1470,0,1.0
1471,0,1.0
1472,0,1.0
1473,0,
1474,0,
1475,0,1.0
1476,0,
1477,1,1.0
1478,0,
1479,1,1.0
1480,1,
1481,1,
1482,0,1.0
1483,0,1.0
1484,0,
1485,0,
1486,0,1.0
1487,0,1.0
1488,0,1.0
1489,1,
1490,1,1.0
1491,0,1.0
1492,1,1.0
1493,0,1.0
1494,1,1.0
1495,1,
1496,0,1.0
1497,1,
1498,0,1.0
1499,1,
1500,0,
1501,0,1.0
1502,0,1.0
1503,0,1.0
1504,0,1.0
1505,0,1.0
1506,1,1.0
1507,0,
1508,0,1.0
1509,0,1.0
1510,0,
1511,1,
1512,0,1.0
1513,0,1.0
1514,1,
1515,1,1.0
1516,0,
1517,0,1.0
1518,1,1.0
1519,0,
1520,1,
1521,0,1.0
1522,0,1.0
1523,1,1.0
1524,0,1.0
1525,0,1.0
1526,1,
1527,1,
1528,1,
1529,0,1.0
1530,0,1.0
1531,0,
1532,0,
1533,0,
1534,0,
1535,0,
1536,0,
1537,1,1.0
1538,0,1.0
1539,0,
1540,0,
1541,0,1.0
1542,1,1.0
1543,0,1.0
1544,0,
1545,1,1.0
1546,0,
1547,0,
1548,0,1.0
1549,0,1.0
1550,0,1.0
1551,0,1.0
1552,0,
1553,1,1.0
1554,0,
1555,1,
1556,0,1.0
1557,0,1.0
1558,0,1.0
1559,0,1.0
1560,0,1.0
1561,0,1.0
1562,0,1.0
1563,1,1.0
1564,0,
1565,1,
1566,0,1.0
1567,0,
1568,0,
1569,0,1.0
1570,0,
1571,0,1.0
1572,0,
1573,0,
1574,0,1.0
1575,0,1.0
1576,1,1.0
1577,0,
1578,0,
1579,1,1.0
1580,0,
1581,0,
1582,0,1.0
1583,0,1.0
1584,0,1.0
1585,0,
1586,0,
1587,0,
1588,1,
1589,0,
1590,0,1.0
1591,0,
1592,1,1.0
1593,1,
1594,0,
1595,0,1.0
1596,0,
1597,0,
1598,0,1.0
1599,0,
1600,0,1.0
1601,0,1.0
1602,1,
1603,0,
1604,0,
1605,0,
1606,1,
1607,0,
1608,0,1.0
1609,0,1.0
1610,0,1.0
1611,1,1.0
1612,0,1.0
1613,1,
1614,0,1.0
1615,0,1.0
1616,0,1.0
1617,0,
1618,0,1.0
1619,1,1.0
1620,0,1.0
1621,0,
1622,1,1.0
1623,0,
1624,0,
1625,0,1.0
1626,0,
1627,0,1.0
1628,1,1.0
1629,1,1.0
1630,0,1.0
1631,0,1.0
1632,0,
1633,0,
1634,0,
1635,0,
1636,1,
1637,0,
1638,0,1.0
1639,0,
1640,0,1.0
1641,1,
1642,0,1.0
1643,0,1.0
1644,0,1.0
1645,0,
1646,0,
1647,0,
1648,0,
1649,1,
1650,1,
1651,0,
1652,0,
1653,0,
1654,0,
1655,0,
1656,1,1.0
1657,0,
1658,0,
1659,0,1.0
1660,0,1.0
1661,0,
1662,0,
1663,0,
1664,1,1.0
1665,0,1.0
1666,0,1.0
1667,0,1.0
1668,0,
1669,0,1.0
1670,0,
1671,0,
1672,0,1.0
1673,0,1.0
1674,0,
1675,0,
1676,0,
1677,0,1.0
1678,0,1.0
1679,1,1.0
1680,0,1.0
1681,1,1.0
1682,0,
1683,0,1.0
1684,1,1.0
1685,1,
1686,0,1.0
1687,0,1.0
1688,1,
1689,0,
1690,0,
1691,0,
1692,1,
1693,1,1.0
1694,0,1.0
1695,0,1.0
1696,0,1.0
1697,0,
1698,0,
1699,1,
1700,1,
1701,0,1.0
1702,0,1.0
1703,0,1.0
1704,0,1.0
1705,0,1.0
1706,0,1.0
1707,0,1.0
1708,1,1.0
1709,0,1.0
1710,0,1.0
1711,0,1.0
1712,0,1.0
1713,0,1.0
1714,1,
1715,0,
1716,0,
1717,0,
1718,1,
1719,1,
1720,1,
1721,0,
1722,0,
1723,0,
1724,1,
1725,0,
1726,0,
1727,0,1.0
1728,0,
1729,0,1.0
1730,0,1.0
1731,0,
1732,1,
1733,0,1.0
1734,1,1.0
1735,0,1.0
1736,1,
1737,0,1.0
1738,0,1.0
1739,1,
1740,1,
1741,0,
1742,1,1.0
1743,1,
1744,0,
1745,0,1.0
1746,0,
1747,0,1.0
1748,1,
1749,0,1.0
1750,0,1.0
1751,0,
1752,0,1.0
1753,0,
1754,0,1.0
1755,0,
1756,0,
1757,0,
1758,0,
1759,1,1.0
1760,1,1.0
1761,0,1.0
1762,1,
1763,1,1.0
1764,0,1.0
1765,0,1.0
1766,1,1.0
1767,0,
1768,0,1.0
1769,0,1.0
1770,1,1.0
1771,1,1.0
1772,1,
1773,1,
1774,0,1.0
1775,0,
1776,1,1.0
1777,0,
1778,0,
1779,0,1.0
1780,0,
1781,0,
1782,0,1.0
1783,0,
1784,0,1.0
1785,0,1.0
1786,0,1.0
1787,0,1.0
1788,0,1.0
1789,0,1.0
1790,0,1.0
1791,1,
1792,0,1.0
1793,1,1.0
1794,0,
1795,1,
1796,0,1.0
1797,0,1.0
1798,1,1.0
1799,0,1.0
1800,0,
1801,0,1.0
1802,1,
1803,0,1.0
1804,0,1.0
1805,1,
1806,0,
1807,0,1.0
1808,0,1.0
1809,1,
1810,1,
1811,0,
1812,0,1.0
1813,0,1.0
1814,1,1.0
1815,1,1.0
1816,1,
1817,0,
1818,0,
1819,1,
1820,0,
1821,0,
1822,0,1.0
1823,0,1.0
1824,0,1.0
1825,1,1.0
1826,0,
1827,0,
1828,0,
1829,1,
1830,0,
1831,1,
1832,1,
1833,0,1.0
1834,1,1.0
1835,0,1.0
1836,0,
1837,0,1.0
1838,0,1.0
1839,1,1.0
1840,0,1.0
1841,1,
1842,0,
1843,1,1.0
1844,0,
1845,0,
1846,1,
1847,1,
1848,0,
1849,1,1.0
1850,1,
1851,0,
1852,1,1.0
1853,0,
1854,0,
1855,0,
1856,0,
1857,0,
1858,0,1.0
1859,1,
1860,1,
1861,1,
1862,0,1.0
1863,1,
1864,0,
1865,0,
1866,1,
1867,0,1.0
1868,0,1.0
1869,0,
1870,0,1.0
1871,1,
1872,1,1.0
1873,0,
1874,0,1.0
1875,0,1.0
1876,0,1.0
1877,1,1.0
1878,0,1.0
1879,0,
1880,0,1.0
1881,0,1.0
1882,0,
1883,1,1.0
1884,0,
1885,0,1.0
1886,0,1.0
1887,0,1.0
1888,0,
1889,0,
1890,1,
1891,1,1.0
1892,0,1.0
1893,0,
1894,0,
1895,0,1.0
1896,0,1.0
1897,0,1.0
1898,0,1.0
1899,0,
1900,0,
1901,1,
1902,0,1.0
1903,0,
1904,0,
1905,0,1.0
1906,0,1.0
1907,0,1.0
1908,0,
1909,0,
1910,0,
1911,0,
1912,1,
1913,1,1.0
1914,1,1.0
1915,1,
1916,0,
1917,0,
1918,0,
1919,1,1.0
1920,0,
1921,1,1.0
1922,1,1.0
1923,1,
1924,0,1.0
1925,1,
1926,1,1.0
1927,0,
1928,1,
1929,0,1.0
1930,0,1.0
1931,0,
1932,0,1.0
1933,0,1.0
1934,0,
1935,0,
1936,0,
1937,1,
1938,0,1.0
1939,0,1.0
1940,0,1.0
1941,0,
1942,1,1.0
1943,0,
1944,0,1.0
