id,label,Field_44
130,1,2018-12-18T08:25:17Z
131,0,2017-08-25T03:40:28.121Z
132,1,
133,0,2019-09-27T09:43:10Z
134,0,2018-12-13T03:57:32Z
135,1,2017-09-25T01:31:24.645Z
136,0,2018-10-12T09:42:27.109Z
137,1,2019-09-09T02:10:10.216Z
138,0,
139,0,2019-03-04T11:09:09Z
140,0,2019-06-24T07:58:18Z
141,0,2019-10-17T15:09:54.12Z
142,0,
143,0,
144,0,2018-12-18T03:41:19Z
145,1,
146,0,2019-04-11T03:30:13.561Z
147,1,2018-12-05T08:32:28Z
148,0,
149,1,
150,0,2019-01-08T02:02:44.749Z
151,0,2017-11-14T08:57:33.692Z
152,1,
153,1,
154,1,2017-08-15T06:21:10.547Z
155,1,
156,0,2019-11-07T03:49:46.869Z
157,0,
158,0,
159,0,2019-11-20T03:37:19.733Z
160,0,2019-09-27T03:13:15Z
161,0,2019-11-08T08:09:07Z
162,1,
163,0,2019-09-30T09:15:11Z
164,0,2019-10-03T07:13:42.088Z
165,0,
166,1,2019-06-20T03:39:10.389Z
167,1,
168,0,2017-09-01T02:20:24.584Z
169,1,2019-10-08T09:06:04.946Z
170,0,2019-05-18T07:12:06.374Z
171,0,
172,1,2017-08-29T04:33:30.341Z
173,0,2019-10-24T01:11:56.485Z
174,0,2017-09-01T02:20:24.584Z
175,0,2018-01-29T06:42:05.162Z
176,0,2019-09-30T09:15:11Z
177,0,2019-10-24T14:03:31.396Z
178,0,2019-06-26T10:24:56Z
179,0,
180,0,2019-09-30T09:15:11Z
181,0,
182,0,
183,0,2018-12-20T09:00:35Z
184,0,
185,0,2019-06-22T04:25:27.434Z
186,1,
187,0,2019-06-25T10:19:34Z
188,0,
189,0,
190,0,2019-07-02T03:25:46Z
191,1,2017-08-23T01:30:40.413Z
192,0,
193,0,2019-09-27T03:13:15Z
194,0,
195,0,2019-12-09T09:03:51.57Z
196,0,2019-12-24T07:16:16.087Z
197,1,
198,0,
199,0,
200,0,
201,0,2018-12-05T08:32:32Z
202,1,
203,0,
204,1,
205,0,
206,0,2019-09-18T02:56:58.196Z
207,0,
208,0,2019-10-05T04:29:32.835Z
209,0,
210,1,
211,0,2019-09-30T09:15:11Z
212,0,2018-12-18T06:57:45Z
213,1,2018-12-18T06:57:45Z
214,0,2019-01-05T02:23:31Z
215,0,
216,0,2019-06-26T09:02:02Z
217,0,2017-02-17T10:49:16.767Z
218,1,2017-08-29T04:16:21.659Z
219,1,
220,1,2019-06-24T08:20:27.173Z
221,1,2019-09-16T03:16:53Z
222,1,
223,1,2019-07-02T03:27:46Z
224,0,
225,1,
226,1,
227,0,
228,1,2019-10-20T13:08:32.835Z
229,1,2019-06-26T10:24:55Z
230,0,2018-12-18T09:40:00Z
231,1,
232,0,2018-12-18T08:25:17Z
233,0,2018-12-05T08:21:30Z
234,0,
235,0,
236,0,
237,0,2019-06-24T08:12:16Z
238,0,2019-01-29T02:59:52.614Z
239,1,2017-09-25T01:31:24.645Z
240,0,
241,0,
242,0,2019-06-04T08:28:11Z
243,1,2019-06-04T08:28:11Z
244,0,2019-06-26T04:07:00Z
245,0,2019-06-26T10:24:56Z
246,1,
247,0,2019-01-04T07:09:37Z
248,0,2019-06-26T07:16:31Z
249,0,2019-08-20T03:56:22.077Z
250,1,2019-06-27T03:21:06Z
251,0,2019-09-15T03:53:24Z
252,0,
253,0,
254,0,2019-11-07T04:54:57.226Z
255,0,
256,0,2019-11-12T08:25:18.272Z
257,0,2019-02-18T02:14:51.263Z
258,1,2019-12-11T09:50:18.402Z
259,0,
260,0,2018-11-23T02:41:37.264Z
261,1,
262,0,2019-09-13T04:16:52Z
263,0,2019-06-25T10:19:34Z
264,0,
265,0,2019-10-15T03:06:07.881Z
266,0,
267,1,
268,1,2019-06-26T10:24:56Z
269,1,2019-08-09T03:03:16.599Z
270,0,
271,0,2019-02-18T02:14:26.74Z
272,0,
273,0,
274,0,2019-09-14T03:09:30.043Z
275,0,2019-06-04T08:28:11Z
276,0,2019-09-22T12:38:20Z
277,0,2019-06-26T10:24:56Z
278,1,2018-11-23T02:43:55.896Z
279,0,2019-05-20T08:06:35.459Z
280,1,2019-05-20T08:06:35.459Z
281,0,
282,0,2019-07-04T09:13:09Z
283,0,2019-07-04T09:13:09Z
284,0,
285,0,
286,0,2019-09-14T08:16:40Z
287,0,2019-02-18T01:02:55.059Z
288,0,2019-10-31T03:49:28.965Z
289,0,2019-02-15T02:48:25.785Z
290,0,2019-06-26T07:47:02Z
291,0,2019-09-16T01:41:47Z
292,1,2018-08-15T02:10:45.982Z
293,1,
294,1,2019-09-13T03:10:33.471Z
295,0,
296,0,
297,0,
298,1,2019-10-23T07:23:09.305Z
299,1,
300,0,
301,1,2019-06-26T07:47:03Z
302,0,
303,0,2019-10-04T07:14:37Z
304,0,2019-12-05T07:49:45.215Z
305,0,2019-06-29T03:21:13Z
306,1,
307,1,
308,0,2019-06-26T07:16:30Z
309,1,2019-10-12T07:05:08Z
310,0,
311,0,2019-10-03T03:23:44Z
312,0,
313,1,2019-06-26T09:02:03Z
314,1,2019-02-15T03:58:05Z
315,0,2019-06-26T07:16:31Z
316,0,2019-09-26T08:03:11.778Z
317,0,2019-06-26T07:16:31Z
318,1,
319,1,2019-09-23T07:44:50Z
320,0,2019-06-30T15:00:42Z
321,1,
322,0,
323,1,
324,0,
325,1,
326,0,2019-10-10T03:58:54.4Z
327,0,2019-07-05T01:46:25Z
328,1,
329,0,2019-10-01T14:20:07.065Z
330,0,2019-10-10T04:00:16.992Z
331,1,
332,1,
333,1,2019-07-03T07:23:31Z
334,1,
335,0,
336,1,
337,0,
338,0,
339,0,
340,1,2019-09-23T03:12:52.509Z
341,0,2019-01-04T09:49:53Z
342,1,
343,1,
344,1,
345,0,
346,0,2019-09-14T03:04:48.348Z
347,0,2019-09-17T09:51:05.682Z
348,0,2019-09-13T03:57:24.884Z
349,0,
350,0,
351,1,2019-10-02T08:00:50Z
352,0,2019-09-21T02:10:09.124Z
353,1,
354,1,2019-06-29T01:58:13Z
355,1,2019-06-29T01:58:13Z
356,0,
357,0,2019-10-03T15:14:13.187Z
358,0,2019-09-30T08:30:26.778Z
359,0,2019-06-30T03:25:54Z
360,0,2018-12-04T05:24:16Z
361,1,2019-04-26T12:21:26.976Z
362,1,2019-12-11T09:50:18.402Z
363,0,2019-09-13T04:16:52Z
364,0,
365,0,
366,0,2019-10-08T03:05:25.213Z
367,0,2019-08-05T02:16:57.425Z
368,1,
369,0,2019-09-21T15:03:55.13Z
370,0,
371,0,2019-06-26T10:24:56Z
372,0,2019-06-26T10:24:56Z
373,1,2019-05-28T06:50:51Z
374,0,
375,1,2019-12-24T04:23:28.288Z
376,0,
377,0,2019-09-14T07:04:02.157Z
378,0,
379,1,
380,0,2019-01-07T06:05:57.119Z
381,1,2018-10-31T03:26:05.415Z
382,0,2019-09-14T02:02:00.902Z
383,0,
384,0,2019-09-13T07:59:24.495Z
385,1,
386,0,2019-06-26T07:47:03Z
387,0,2019-08-09T03:24:32.438Z
388,0,
389,0,
390,1,2019-07-01T08:00:54Z
391,1,
392,0,
393,0,
394,1,
395,1,
396,0,2019-09-14T02:26:02.504Z
397,0,2019-02-22T07:24:32.723Z
398,0,2019-06-04T08:22:47Z
399,0,
400,0,
401,0,
402,0,
403,0,
404,0,
405,0,2019-09-17T00:51:59.997Z
406,0,
407,0,2018-12-07T07:11:24.689Z
408,0,2019-06-26T10:24:56Z
409,0,
410,0,2019-09-23T06:43:41.993Z
411,1,2019-02-18T02:14:51.263Z
412,1,2019-09-24T07:57:12.932Z
413,0,2019-10-15T08:28:18.946Z
414,0,
415,0,
416,0,2019-05-27T09:10:44Z
417,0,
418,0,2019-09-14T08:32:05.197Z
419,0,2019-05-04T02:03:05Z
420,0,2019-05-04T02:03:05Z
421,1,
422,1,2019-06-26T07:47:03Z
423,0,2019-02-18T02:05:44.003Z
424,0,
425,1,
426,1,2019-01-18T02:53:27Z
427,1,2019-01-18T02:53:27Z
428,1,2019-07-18T11:49:44Z
429,0,2019-09-26T12:34:54.399Z
430,1,2019-05-17T00:59:23.921Z
431,1,
432,1,2019-10-24T06:39:06.082Z
433,0,2019-10-24T06:39:06.082Z
434,0,2019-10-23T07:11:22.002Z
435,1,2018-11-23T02:41:21.366Z
436,1,2019-04-20T12:07:53.347Z
437,0,
438,0,
439,0,2019-11-01T02:22:13.784Z
440,1,
441,1,
442,0,
443,0,
444,1,2019-02-14T09:17:19.71Z
445,1,
446,1,2019-10-23T07:23:09.305Z
447,1,2019-05-29T11:27:46Z
448,0,2019-10-15T08:24:32.858Z
449,1,2018-12-04T03:53:31.863Z
450,1,2018-12-04T05:24:16Z
451,0,2019-06-27T03:21:06Z
452,1,2018-12-04T05:24:16Z
453,1,2019-07-03T07:08:14.184Z
454,0,2019-07-25T02:18:16.283Z
455,1,2019-06-24T07:59:22Z
456,0,2019-09-29T13:03:12.741Z
457,0,2019-09-29T13:33:11.539Z
458,0,2019-09-19T10:06:18.066Z
459,1,2019-09-19T10:06:18.066Z
460,0,
461,0,2019-10-31T09:09:51.817Z
462,0,2019-10-04T10:41:53.233Z
463,0,2019-12-11T09:50:18.402Z
464,1,2019-10-02T01:36:54.974Z
465,0,2019-04-17T06:59:14Z
466,0,
467,0,2019-09-14T09:54:07.083Z
468,1,2019-09-28T13:32:20Z
469,0,
470,0,
471,0,2019-09-13T08:40:57.903Z
472,0,2019-02-14T09:17:19.71Z
473,0,2018-12-06T01:05:09Z
474,0,2019-11-08T03:08:37.047Z
475,0,
476,0,
477,1,
478,1,2019-02-18T02:14:51.263Z
479,0,
480,0,2019-12-13T07:07:07.353Z
481,0,2019-10-04T03:58:46.468Z
482,0,2018-12-13T03:57:32Z
483,0,2019-09-20T08:08:44.397Z
484,0,2019-09-20T08:08:44.397Z
485,1,2019-10-14T03:11:13.3Z
486,1,
487,0,2019-03-27T06:35:47.285Z
488,0,
489,0,2019-09-25T03:43:19Z
490,0,
491,1,2018-12-29T12:58:27Z
492,0,2019-11-04T02:34:29.482Z
493,0,
494,0,2019-09-27T05:46:08Z
495,0,2019-09-20T08:08:44.397Z
496,0,
497,0,2019-09-28T02:18:00Z
498,1,
499,1,2018-12-05T08:29:43Z
500,0,2019-09-30T09:15:11Z
501,0,2019-06-04T10:07:23Z
502,1,2019-06-04T10:07:23Z
503,0,2019-09-30T09:15:11Z
504,0,
505,1,
506,1,2019-09-26T08:29:53.316Z
507,0,2017-09-01T00:37:13.603Z
508,1,2019-09-28T03:25:19Z
509,0,
510,0,2019-09-27T03:13:15Z
511,1,2018-12-20T09:00:35Z
512,0,2017-02-17T10:11:54.503Z
513,1,
514,1,
515,0,
516,0,2019-09-25T03:43:19Z
517,0,2019-09-25T03:43:19Z
518,1,
519,1,2019-07-04T00:56:51.152Z
520,1,2019-07-04T00:56:51.152Z
521,0,2019-03-04T11:09:09Z
522,1,2018-12-18T08:25:17Z
523,1,2018-12-05T08:32:28Z
524,1,2018-12-05T08:32:28Z
525,1,
526,1,2018-12-05T08:32:28Z
527,1,
528,1,
529,0,2017-09-25T13:23:08.242Z
530,0,
531,1,2019-03-04T11:09:09Z
532,0,2019-06-30T15:00:42Z
533,0,
534,1,2019-12-03T08:47:30Z
535,1,2019-06-26T01:42:53.284Z
536,1,
537,1,
538,0,2019-10-10T02:19:19.972Z
539,0,
540,0,2019-09-24T03:10:04.541Z
541,0,2019-09-27T03:13:15Z
542,1,2019-08-05T02:00:55.533Z
543,0,
544,0,2019-06-25T09:35:45Z
545,0,2019-12-02T07:17:48.211Z
546,0,2019-12-17T02:10:31Z
547,0,2019-07-08T01:19:37Z
548,0,2018-12-05T08:32:32Z
549,0,2018-12-29T12:58:27Z
550,0,2019-06-25T10:19:34Z
551,0,2019-09-27T05:46:08Z
552,1,2019-11-29T15:48:45.892Z
553,0,2019-12-02T07:24:02.173Z
554,0,2019-10-24T14:03:31.396Z
555,0,
556,0,2017-08-28T01:36:36.562Z
557,0,2019-06-01T03:09:04.025Z
558,1,2019-06-27T03:17:42.207Z
559,1,
560,1,2019-09-24T03:10:04.541Z
561,0,
562,1,2019-09-27T11:59:46.776Z
563,0,2019-10-04T05:58:51.965Z
564,1,
565,0,2018-12-05T08:29:43Z
566,0,2019-09-30T09:15:11Z
567,0,2019-11-07T04:22:37Z
568,0,
569,0,2018-10-13T02:16:29.82Z
570,1,2017-10-03T09:05:32.577Z
571,0,
572,1,2019-06-25T10:19:34Z
573,0,2019-06-26T07:47:03Z
574,0,2019-09-25T08:24:57.216Z
575,0,
576,1,
577,0,2017-10-26T06:22:10.744Z
578,0,2019-09-30T09:15:11Z
579,0,2019-12-17T01:50:00.495Z
580,0,2019-09-03T02:31:00.134Z
581,0,2019-09-03T02:31:00.134Z
582,1,2018-12-18T06:43:45Z
583,0,2019-10-18T02:06:30.812Z
584,0,2017-08-23T03:02:03.215Z
585,0,
586,1,
587,0,2017-08-04T02:42:44.649Z
588,0,2019-09-24T03:46:21Z
589,0,2018-12-29T12:58:27Z
590,0,2019-06-26T10:24:56Z
591,1,2019-11-08T08:21:49Z
592,1,2019-09-24T03:10:04.541Z
593,1,2019-10-03T13:59:44.131Z
594,0,2019-02-21T03:32:51.822Z
595,0,2019-10-21T08:55:04.99Z
596,0,2019-10-08T09:05:34.813Z
597,0,
598,0,2019-10-14T06:32:15.236Z
599,0,2018-12-18T08:25:17Z
600,1,2018-12-18T06:57:45Z
601,1,
602,0,2018-07-20T04:22:09Z
603,0,2019-11-06T08:21:11.062Z
604,1,2017-09-01T00:37:13.603Z
605,0,2019-03-04T11:14:48Z
606,0,
607,1,2018-12-18T08:25:17Z
608,0,2018-12-18T08:25:17Z
609,1,2019-06-25T10:19:34Z
610,0,2019-08-05T04:02:35Z
611,0,2019-07-01T04:49:45Z
612,1,2019-11-20T03:37:19.733Z
613,0,2017-08-18T00:49:29.405Z
614,0,
615,1,2019-09-30T09:15:11Z
616,1,2017-09-25T13:06:56.157Z
617,0,2018-12-18T08:25:17Z
618,1,2019-09-28T03:25:19Z
619,0,2019-07-02T03:27:46Z
620,1,2019-09-21T02:03:58Z
621,1,2019-09-24T07:40:46.698Z
622,0,2019-07-29T07:17:05.579Z
623,1,2019-06-25T09:35:45Z
624,0,2017-10-03T09:05:32.577Z
625,1,2017-05-17T07:39:54.468Z
626,0,2019-09-05T07:20:25.945Z
627,0,
628,0,2017-02-17T10:15:33.57Z
629,0,2019-10-29T04:21:00.205Z
630,1,2019-06-26T10:24:56Z
631,0,2019-09-20T01:27:54.481Z
632,0,2019-06-26T10:24:56Z
633,0,
634,0,2018-12-18T06:43:45Z
635,0,2019-08-02T08:39:30.305Z
636,0,2019-07-02T03:25:46Z
637,0,
638,1,2019-09-26T08:29:53.316Z
639,1,2017-09-01T03:02:31.594Z
640,0,2019-10-02T03:49:41.957Z
641,1,
642,1,2019-01-05T02:23:31Z
643,0,2019-12-03T08:47:30Z
644,1,2019-01-05T02:23:31Z
645,0,2019-09-25T02:24:10.954Z
646,1,2019-09-25T03:43:19Z
647,0,2019-06-25T09:35:45Z
648,1,2019-01-05T02:23:31Z
649,1,2019-12-17T07:15:04.051Z
650,0,2017-09-01T00:33:11.397Z
651,1,
652,1,
653,0,2019-06-28T02:26:48.172Z
654,0,2018-01-29T07:41:54.802Z
655,0,2019-12-17T08:19:30.561Z
656,0,2019-12-24T07:16:28.872Z
657,1,2019-12-24T07:16:28.872Z
658,0,2019-06-26T10:53:06Z
659,0,2017-02-17T10:15:33.57Z
660,0,
661,0,2018-12-18T09:40:00Z
662,1,2018-12-24T08:04:18.955Z
663,0,
664,0,2019-11-04T08:34:44.273Z
665,1,
666,0,2019-09-20T01:23:08.609Z
667,0,2019-09-20T04:12:39.338Z
668,0,2019-06-28T16:37:50Z
669,1,2019-11-28T02:09:25.64Z
670,0,
671,0,2019-09-18T04:46:56.873Z
672,0,
673,0,2019-09-27T05:46:08Z
674,0,2019-09-27T05:46:08Z
675,1,2019-10-24T06:39:06.082Z
676,1,2019-06-25T10:19:34Z
677,0,2019-11-13T02:40:46.354Z
678,0,2019-11-13T02:40:46.354Z
679,0,
680,0,
681,0,2018-12-05T08:32:32Z
682,1,2019-07-10T07:34:23.226Z
683,0,2019-09-30T09:15:11Z
684,1,
685,1,
686,0,2019-08-28T01:41:23.514Z
687,0,
688,0,2019-01-05T02:23:31Z
689,0,2019-06-25T10:19:34Z
690,0,2019-09-26T08:29:53.316Z
691,1,2019-09-26T08:29:53.316Z
692,0,2018-11-07T08:14:04Z
693,0,2019-11-08T08:29:00Z
694,0,
695,0,
696,1,
697,1,2019-09-27T03:13:15Z
698,1,2019-09-27T03:26:02Z
699,0,2018-07-20T04:22:09Z
700,0,2018-12-20T01:13:32Z
701,0,2018-12-20T01:13:32Z
702,0,
703,0,
704,0,2019-09-26T03:30:45.366Z
705,0,2019-09-26T03:30:45.366Z
706,0,
707,1,2019-12-24T07:16:43.274Z
708,0,
709,0,2018-07-20T08:19:02Z
710,0,
711,1,
712,1,2018-12-18T09:40:00Z
713,0,2019-09-27T05:46:08Z
714,0,2019-09-27T05:46:08Z
715,0,2019-09-30T09:15:11Z
716,0,2019-06-14T02:41:38.115Z
717,1,2019-06-14T02:41:38.115Z
718,1,
719,1,2018-12-05T08:32:28Z
720,0,2018-12-18T03:41:19Z
721,1,
722,1,2019-03-04T11:34:58Z
723,0,2019-10-24T06:39:06.082Z
724,0,2019-09-24T03:00:30.131Z
725,1,2018-12-05T08:32:32Z
726,1,2019-07-04T04:10:47Z
727,0,2017-08-14T07:41:36.399Z
728,1,
729,0,2019-09-28T01:27:15.405Z
730,0,
731,0,
732,0,
733,0,
734,0,
735,0,2019-03-04T11:14:48Z
736,0,2019-09-28T09:25:38.409Z
737,0,2019-07-09T07:13:59.141Z
738,0,2019-08-14T02:30:28.033Z
739,0,
740,1,2018-11-08T06:48:51Z
741,0,2018-12-18T06:57:45Z
742,1,2019-09-24T01:06:29.435Z
743,1,2019-09-27T10:27:50.812Z
744,0,2017-08-31T01:57:11.879Z
745,1,2019-09-28T09:25:38.409Z
746,0,
747,1,
748,0,2017-08-31T09:57:05.759Z
749,0,2019-08-05T02:00:55.533Z
750,0,
751,1,2019-08-05T02:00:55.533Z
752,1,2019-09-19T07:10:12Z
753,0,
754,1,2019-10-24T14:03:31.396Z
755,0,2019-09-30T09:15:11Z
756,0,2019-09-19T02:20:03Z
757,0,2017-08-18T07:26:34.991Z
758,1,2019-12-02T14:17:37.419Z
759,0,
760,0,2019-08-15T03:47:04.548Z
761,0,
762,0,
763,0,2018-12-18T03:41:19Z
764,0,2018-12-18T03:41:19Z
765,0,2019-07-05T01:46:25Z
766,1,2019-09-19T07:10:12Z
767,0,2019-06-25T10:19:34Z
768,0,
769,0,
770,0,
771,1,
772,1,2019-11-08T08:58:35.736Z
773,0,2018-11-23T09:29:20.876Z
774,0,
775,0,
776,0,
777,1,
778,0,2019-02-18T04:55:48.286Z
779,0,2019-09-27T03:13:15Z
780,0,2019-01-05T02:23:31Z
781,0,
782,0,2019-09-27T03:13:15Z
783,0,2017-11-15T10:44:23.214Z
784,0,
785,0,
786,1,
787,1,
788,0,2019-09-24T03:10:04.541Z
789,0,2019-10-03T13:59:44.131Z
790,0,2019-10-03T13:59:44.131Z
791,1,2019-11-29T02:13:31.614Z
792,0,2019-06-26T10:24:56Z
793,1,
794,0,2017-08-14T07:41:36.399Z
795,0,2017-09-25T13:06:56.157Z
796,0,
797,0,2018-12-05T08:32:32Z
798,1,2019-06-26T10:24:56Z
799,0,2019-11-04T10:16:13.178Z
800,0,2019-09-23T08:45:37.753Z
801,0,
802,1,2019-02-21T03:45:50.64Z
803,0,
804,1,2019-09-28T03:25:19Z
805,0,2018-12-13T03:57:32Z
806,0,2018-12-13T03:57:32Z
807,0,2018-12-13T03:57:32Z
808,0,2018-12-13T03:57:32Z
809,0,2018-12-13T03:57:32Z
810,1,2018-12-05T08:32:32Z
811,0,2019-06-25T09:25:25Z
812,0,2019-06-25T09:25:25Z
813,1,
814,0,2017-09-01T03:06:16.237Z
815,0,
816,1,
817,0,2019-01-29T03:21:33.297Z
818,0,2019-10-02T03:51:33.772Z
819,0,
820,0,
821,0,2019-06-26T07:47:03Z
822,0,2019-09-27T03:13:15Z
823,0,2019-09-27T03:13:15Z
824,0,
825,0,
826,0,
827,1,2018-12-18T08:25:17Z
828,1,
829,0,
830,0,
831,1,
832,1,
833,0,
834,1,
835,1,
836,0,2019-09-10T03:01:33.147Z
837,1,2017-08-29T04:24:29.016Z
838,0,2019-11-08T08:19:09Z
839,0,2019-06-26T10:24:56Z
840,0,2019-06-26T10:24:56Z
841,0,2019-06-25T10:19:34Z
842,0,2019-09-27T08:52:51.756Z
843,1,
844,1,2018-12-18T09:40:00Z
845,0,
846,1,
847,1,2019-09-27T03:13:15Z
848,0,2019-10-24T14:03:31.396Z
849,0,
850,1,
851,0,2018-12-18T06:57:45Z
852,0,2019-01-05T02:23:31Z
853,1,2018-12-13T03:57:32Z
854,0,2017-09-01T02:06:48.044Z
855,0,2019-10-17T01:47:32.568Z
856,1,2019-10-17T01:47:32.568Z
857,0,
858,0,2019-10-17T01:47:32.568Z
859,1,
860,1,2019-11-08T01:29:04.286Z
861,0,2018-12-18T08:25:17Z
862,0,2018-12-18T08:25:17Z
863,1,2019-09-27T03:13:15Z
864,1,
865,1,
866,0,2019-03-08T02:48:05.139Z
867,0,2019-06-26T10:24:56Z
868,1,
869,0,2019-07-11T02:17:28.48Z
870,1,2019-09-13T02:51:06.272Z
871,0,
872,0,2019-09-23T07:01:15.511Z
873,1,2019-12-02T07:17:16.861Z
874,0,2018-12-18T09:40:00Z
875,1,
876,1,2019-07-29T02:53:14.69Z
877,1,2019-07-10T07:34:23.226Z
878,1,2019-07-10T07:34:23.226Z
879,0,2018-12-13T03:57:32Z
880,0,2019-06-26T07:47:02Z
881,0,
882,0,2019-09-28T03:25:19Z
883,0,2019-09-18T09:12:11.793Z
884,0,2019-06-26T09:58:40Z
885,0,
886,0,
887,0,2018-12-18T09:40:00Z
888,0,2019-06-28T16:37:50Z
889,0,2018-12-20T09:00:35Z
890,0,2019-03-04T11:09:09Z
891,0,
892,0,2019-09-24T08:02:13.069Z
893,0,
894,0,2017-08-14T03:33:38.856Z
895,0,2019-09-19T04:14:38.389Z
896,0,2019-01-05T02:23:31Z
897,0,2019-10-08T09:06:04.946Z
898,0,2017-08-31T07:49:07.634Z
899,0,2018-12-20T09:00:35Z
900,0,2018-12-20T09:00:35Z
901,0,
902,0,2019-09-26T01:49:21.316Z
903,1,
904,0,2019-06-26T10:24:56Z
905,0,
906,0,
907,0,
908,0,
909,1,2019-03-04T11:14:48Z
910,1,2018-12-05T08:29:43Z
911,1,
912,0,2017-08-23T07:36:45.384Z
913,1,2018-12-18T08:25:17Z
914,1,2018-12-18T08:25:17Z
915,1,2019-09-27T03:13:15Z
916,0,
917,1,
918,0,2019-09-11T04:26:30.292Z
919,1,2019-02-28T03:51:44.289Z
920,0,
921,0,2017-08-31T01:57:11.879Z
922,0,2019-09-27T03:13:15Z
923,0,2019-09-16T01:47:39.414Z
924,0,2017-09-01T01:23:14.295Z
925,0,
926,0,
927,0,2019-07-01T04:52:12Z
928,0,2019-09-27T10:24:04.467Z
929,0,
930,1,
931,0,2018-12-13T03:57:32Z
932,0,2018-12-18T06:57:45Z
933,0,
934,1,
935,1,2019-06-26T10:24:56Z
936,0,2018-12-05T08:32:28Z
937,0,2018-12-05T08:32:32Z
938,0,2019-06-26T10:24:56Z
939,0,
940,0,
941,1,2019-06-25T09:25:25Z
942,0,2019-10-24T04:30:37.912Z
943,0,2019-10-03T08:27:07.361Z
944,0,2019-09-24T03:54:35.286Z
945,0,
946,0,2018-12-18T09:40:00Z
947,0,2019-03-04T11:09:09Z
948,1,2019-10-17T01:47:32.568Z
949,0,2019-10-31T08:35:41.9Z
950,0,2019-08-02T00:58:53.333Z
951,1,2019-12-25T01:17:18.289Z
952,1,
953,0,
954,0,2018-01-29T06:42:05.162Z
955,1,2018-07-20T04:22:09Z
956,0,
957,1,
958,0,2019-02-21T01:49:10.822Z
959,1,
960,0,
961,1,
962,0,
963,0,2019-09-27T08:52:51.756Z
964,0,
965,0,
966,0,2019-11-04T07:11:17.939Z
967,0,
968,0,
969,1,
970,1,2019-06-27T10:28:35Z
971,0,
972,0,
973,0,
974,1,
